DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,66,369404
MDI01-229-PR G.ENG.COLLEGE SUNDERNAGAR MANDI,Total, , , ,66,369404
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,3,50
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,3,50
 , , ,20/11/2017,Total,1,10
 , , , ,"[M0070000010] HIMGRN:B17K106919, DIRECTOR/PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI Charges",1,10
 , , ,29/05/2018,Total,1,10
 , , , ,"[G0070000034] HIMGRN:B18E145804, DIRECTOR/PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -Amit Gupta rti charge",1,10
 , , ,09/08/2018,Total,1,30
 , , , ,"[J0070000002] HIMGRN:B18G147456, DIRECTOR/PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI Charges by Smt. Kamla Devi",1,30
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,63,369354
 , ,0202-02-101-01-TUTION FEES,Total, ,4,258000
 , , ,31/08/2017,Total,2,130500
 , , , ,"[J0202000018] HIMGRN:B17H129067, DIRECTOR CUM PRINCIPAL TUTION FEES -Admission Fee 2017-2018",1,130000
 , , , ,"[J0202000021] HIMGRN:B17H137682, DIRECTOR CUM PRINCIPAL TUTION FEES -Admission Fee 2017-2018",1,500
 , , ,27/04/2018,Total,1,1000
 , , , ,"[F0202000015] HIMGRN:B18D144495, DIRECTOR/PRINCIPAL TUTION FEES -Tender Cost",1,1000
 , , ,31/08/2018,Total,1,126500
 , , , ,"[J0202000023] HIMGRN:B18H135651, DIRECTOR/PRINCIPAL TUTION FEES -Tution Fee 2018-2019",1,126500
 , ,0202-02-800-01-MISCELLANEOUS RECEIPT,Total, ,59,111354
 , , ,27/04/2017,Total,7,12600
 , , , ,"[F0202000003] HIMGRN:B17D128617, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender cost",1,600
 , , , ,"[F0202000004] HIMGRN:B17D127998, DIRECTR/PRINIPAL MISCELLANEOUS RECEIPT -Tender Cost",1,3000
 , , , ,"[F0202000005] HIMGRN:B17D128444, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender Cost",1,1000
 , , , ,"[F0202000006] HIMGRN:B17D128167, DIRECTOR /PRINCIPAL MISCELLANEOUS RECEIPT -Tender Cost",1,1000
 , , , ,"[F0202000007] HIMGRN:B17D128082, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -",1,3000
 , , , ,"[F0202000013] HIMGRN:B17D128352, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender Cost",1,1000
 , , , ,"[F0202000014] HIMGRN:B17D127893, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender cost",1,3000
 , , ,29/04/2017,Total,1,1500
 , , , ,"[F0202000020] HIMGRN:B17D161501, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender cost",1,1500
 , , ,22/05/2017,Total,1,40
 , , , ,"[G0202000015] HIMGRN:B17E126499, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Recovery payment against Bill No.100256 dt 24-03-2017",1,40
 , , ,31/05/2017,Total,2,1628
 , , , ,"[G0202000016] HIMGRN:B17E129155, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Canteen Rent",1,600
 , , , ,"[G0202000031] HIMGRN:B17E145784, DIRECTOR/PRINCIPAL MISCELLANEOUS RECEIPT -Tender cost",1,1028
 , , ,22/06/2017,Total,1,600
