DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,21269
SMR08-208-PRINCIPAL GSSS CHARNA,Total, , , ,4,21269
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,4,21269
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,4833
 , , ,20/07/2017,Total,1,950
 , , , ,"[I0202000002] HIMGRN:B17G111032, PRINCIPAL GSSS CHARNA TUITION AND OTHER FEES -Tuition and other fees",1,950
 , , ,20/10/2017,Total,1,1043
 , , , ,"[L0202000001] HIMGRN:B17J101145, PRINCIPALGSSSCHARNA TUITION AND OTHER FEES -",1,1043
 , , ,29/05/2018,Total,1,2840
 , , , ,"[G0202000010] HIMGRN:B18E141369, PRINCIPAL GSSS CHARNA TUITION AND OTHER FEES -TUITION AND OTHER FEES",1,2840
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,16436
 , , ,29/05/2018,Total,1,16436
 , , , ,"[G0202000011] HIMGRN:B18E145280, PRINCIPAL GSSS CHARNA RECOVERIES OF OVER PAYMENT -Over Payment",1,16436
