DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,30,1048568
BLP00-041-MOBILE TRAFFIC MAGISTRATE HAMIRPUR AND BILASPUR AT BILASPUR,Total, , , ,30,1048568
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,30,1048568
 , ,0070-01-102-01-FINES AND FOREFEITURES,Total, ,29,1048400
 , , ,04/07/2018,Total,1,30900
 , , , ,"[I0070000010] HIMGRN:B18G105438, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V. Act cases titled as State v/s HP-22C-1504 and etc.",1,30900
 , , ,05/07/2018,Total,1,23400
 , , , ,"[I0070000012] HIMGRN:B18G106885, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-69-3132 and etc.",1,23400
 , , ,06/07/2018,Total,1,28800
 , , , ,"[I0070000013] HIMGRN:B18G109069, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V. Act Cases titled as State v/s A/F Scooty Sher Singh and",1,28800
 , , ,07/07/2018,Total,1,4600
 , , , ,"[I0070000015] HIMGRN:B18G111123, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V. Act cases titled as State v/s HP-12D-7744 and etc.",1,4600
 , , ,09/07/2018,Total,1,31100
 , , , ,"[I0070000017] HIMGRN:B18G112532, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V. Act Cases titled as State v/s HP66-3620 and etc.",1,31100
 , , ,10/07/2018,Total,1,8800
 , , , ,"[I0070000019] HIMGRN:B18G114929, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V. Act Cases titled as State v/s HP-24A-9391 and etc.",1,8800
 , , ,11/07/2018,Total,1,13900
 , , , ,"[I0070000020] HIMGRN:B18G117173, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V Act cases titled as State v/s HP20A-4860 and etc.",1,13900
 , , ,12/07/2018,Total,1,66800
 , , , ,"[I0070000023] HIMGRN:B18G119500, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-69A-2227 and etc.",1,66800
 , , ,13/07/2018,Total,1,9200
 , , , ,"[I0070000024] HIMGRN:B18G121049, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine Amount in M.V Act cases titled as State v/s HR04N-0883 and etc.",1,9200
 , , ,16/07/2018,Total,1,14900
 , , , ,"[I0070000029] HIMGRN:B18G122805, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act Cases titled as State v/s HP-31B-0287 and etc.",1,14900
 , , ,30/07/2018,Total,2,105300
 , , , ,"[I0070000082] HIMGRN:B18G145855, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-24B-6141 and etc.",1,44400
 , , , ,"[I0070000083] HIMGRN:B18G146591, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V Act cases titled as State v/s HP-69-4142 and etc.",1,60900
 , , ,31/07/2018,Total,1,43100
 , , , ,"[I0070000095] HIMGRN:B18G150076, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-31B-5745 and etc.",1,43100
 , , ,01/08/2018,Total,1,22400
 , , , ,"[J0070000002] HIMGRN:B18G152412, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act Cases titled as State v/s HP-24A-8416 and etc.",1,22400
 , , ,02/08/2018,Total,1,28200
 , , , ,"[J0070000003] HIMGRN:B18H101630, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-24D-1985 and etc.",1,28200
 , , ,03/08/2018,Total,1,12100
 , , , ,"[J0070000005] HIMGRN:B18H103589, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titiled as State v/s HP-31A-5247 and etc.",1,12100
 , , ,04/08/2018,Total,1,7400
 , , , ,"[J0070000010] HIMGRN:B18H105268, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-64A-4200 and etc.",1,7400
 , , ,06/08/2018,Total,1,46900
 , , , ,"[J0070000012] HIMGRN:B18H106733, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s PB-10FW-7123 and etc.",1,46900
 , , ,07/08/2018,Total,1,19900
 , , , ,"[J0070000016] HIMGRN:B18H108617, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-03C-0447 and etc.",1,19900
 , , ,08/08/2018,Total,1,29600
 , , , ,"[J0070000019] HIMGRN:B18H110647, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s PB-12AB-2627 and etc.",1,29600
 , , ,09/08/2018,Total,1,185400
 , , , ,"[J0070000022] HIMGRN:B18H113487, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-67A-0678 and etc.",1,185400
 , , ,14/08/2018,Total,1,21400
 , , , ,"[J0070000031] HIMGRN:B18H117323, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-12J-7409 and etc.",1,21400
 , , ,16/08/2018,Total,1,19900
 , , , ,"[J0070000032] HIMGRN:B18H119885, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-01B-0952 and etc.",1,19900
 , , ,20/08/2018,Total,1,7900
 , , , ,"[J0070000046] HIMGRN:B18H121900, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-24B-4190 and etc.",1,7900
 , , ,21/08/2018,Total,1,105700
 , , , ,"[J0070000050] HIMGRN:B18H125112, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HP-23B-5975 and etc.",1,105700
 , , ,23/08/2018,Total,1,31600
 , , , ,"[J0070000060] HIMGRN:B18H127742, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s PB30R-3373 and etc.",1,31600
 , , ,24/08/2018,Total,2,44800
 , , , ,"[J0070000065] HIMGRN:B18H129810, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act cases titled as State v/s HR-68B-7328 and etc.",1,22600
 , , , ,"[J0070000068] HIMGRN:B18H131413, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine amount in M.V. Act Cases titled as State v/s HP-24A-3581 and etc.",1,22200
 , , ,28/08/2018,Total,1,84400
 , , , ,"[J0070000079] HIMGRN:B18H135654, MOBILE TRAFFIC MAGISTRATE BILASPUR FINES AND FOREFEITURES -Fine imposed in M. V. Act cases titled as State Vs HP31C-2099",1,84400
 , ,0070-01-800-01-MISCELLANEOUS RECEIPTS,Total, ,1,168
 , , ,01/08/2018,Total,1,168
 , , , ,"[J0070000001] HIMGRN:B18H101326, MOBILE TRAFFIC MAGISTRATE BILASPUR MISCELLANEOUS RECEIPTS -Private Journey Charges for 24 KM at the rate Rs.7/-per KM performed in the",1,168
