DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,15018
MDI07-201-PR GSSS PANJAIN,Total, , , ,10,15018
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,14958
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,14635
 , , ,29/04/2017,Total,1,3585
 , , , ,"[F0202000007] HIMGRN:B17D171263, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -ADD FEE AND TUITION FEE",1,3585
 , , ,31/05/2017,Total,1,140
 , , , ,"[G0202000008] HIMGRN:B17E133923, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -TUITION FEE, ADD FEE, LATE FEE, SLC FEE 11TH AND 12TH",1,140
 , , ,20/07/2017,Total,1,2400
 , , , ,"[I0202000003] HIMGRN:B17G120859, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -ADD 9TH AND 10TH TUITION FEE 10+1 AND 10+2",1,2400
 , , ,24/11/2017,Total,1,2390
 , , , ,"[M0202000003] HIMGRN:B17K120138, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -9TH TO 12TH TUTION AND SLC FEE",1,2390
 , , ,07/04/2018,Total,1,2685
 , , , ,"[F0202000002] HIMGRN:B18D114789, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -TUITION FEE, ADD FEE, SLC FEE 9TH TO 12TH",1,2685
 , , ,31/05/2018,Total,1,3195
 , , , ,"[G0202000010] HIMGRN:B18E140593, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -ADD FEE, TUITION FEE, LATE ADD FEE 11TH AND 12TH CLASSES",1,3195
 , , ,30/06/2018,Total,1,240
 , , , ,"[H0202000005] HIMGRN:B18F129818, PRINCIPAL GSSS PANJAIN TUITION AND OTHER FEES -TUITION FEE, ADD FEE 11TH AND 12TH CLASSES",1,240
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,50
 , , ,31/05/2018,Total,1,50
 , , , ,"[G0202000011] HIMGRN:B18E145784, JIVANANDCHAUHAN MISCELLANEOUS RECEIPTS -Sportskitoctionmoneyinr/oPrincipalGSSSPanjainTehBali ChowkiDisttMandi",1,50
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,273
 , , ,09/08/2017,Total,1,273
 , , , ,"[J0202000002] HIMGRN:B17H101014, PRINCIPAL GSSS PANJAIN RECOVERIES OF OVER PAYMENT -MISS NEELMA KUMARI TGT ARTS IP26-24987",1,273
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,60
 , ,8011-00-107-01-INSURANCE FUND,Total, ,1,18
 , , ,31/10/2017,Total,1,18
 , , , ,"[L8011000001] HIMGRN:B17J140441, PRINCIPAL GSSS PANJAIN SAVING FUND INSURANCE FUND -IP26-10817 MULAKH RAJ PGT HINDI",1,18
 , ,8011-00-107-02-SAVING FUND,Total, ,1,42
 , , ,31/10/2017,Total,1,42
 , , , ,"[L8011000001] HIMGRN:B17J140441, PRINCIPAL GSSS PANJAIN SAVING FUND INSURANCE FUND -IP26-10817 MULAKH RAJ PGT HINDI",1,42
