DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,5035
KNG02-260-PRINCIPAL GSSS GHER MANGARH,Total, , , ,8,5035
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,5035
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,2990
 , , ,21/09/2017,Total,1,275
 , , , ,"[K0202000019] HIMGRN:B17I116654, PRINCIPAL TUITION AND OTHER FEES -",1,275
 , , ,08/12/2017,Total,1,500
 , , , ,"[N0202000009] HIMGRN:B17L104173, PRINCIPAL TUITION AND OTHER FEES -",1,500
 , , ,30/01/2018,Total,1,360
 , , , ,"[C0202000018] HIMGRN:B18A125878, PRINCIPAL TUITION AND OTHER FEES -",1,360
 , , ,11/05/2018,Total,1,650
 , , , ,"[G0202000010] HIMGRN:B18E102183, PRINCIPAL TUITION AND OTHER FEES -",1,650
 , , ,31/05/2018,Total,1,530
 , , , ,"[G0202000034] HIMGRN:B18E136773, PRINCIPAL TUITION AND OTHER FEES -",1,530
 , , ,30/06/2018,Total,1,675
 , , , ,"[H0202000027] HIMGRN:B18F137293, PRINCIPAL TUITION AND OTHER FEES -",1,675
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,139
 , , ,31/08/2018,Total,1,139
 , , , ,"[J0202000023] HIMGRN:B18H128495, PRINCIPAL MISCELLANEOUS RECEIPTS -one hundred and thirty nine only",1,139
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,1906
 , , ,20/08/2018,Total,1,1906
 , , , ,"[J0202000004] HIMGRN:B18H102600, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,1906
