DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,18696
SMR05-201-PRI GSSS RAJANA,Total, , , ,10,18696
 ,0049-INTEREST RECEIPTS,Total, , ,1,50
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,1,50
 , , ,29/09/2017,Total,1,50
 , , , ,"[K0049000001] HIMGRN:B17I129193, AVTAR SINGH MISCELLANEOUS -over payment of HRA",1,50
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,18646
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,17040
 , , ,22/05/2017,Total,1,3800
 , , , ,"[G0202000005] HIMGRN:B17E118357, PRINCIPAL GSSS RAJANA TUITION AND OTHER FEES -ADMISSION FEES AND OTHER FEES",1,3800
 , , ,08/06/2017,Total,1,1370
 , , , ,"[H0202000001] HIMGRN:B17E150756, PRI G S S S RAJANA TUITION AND OTHER FEES -ADMI AND TUTION FEES",1,1370
 , , ,30/06/2017,Total,1,500
 , , , ,"[H0202000011] HIMGRN:B17F133544, PRI GSSS RAJANA TUITION AND OTHER FEES -admision fees and other fees",1,500
 , , ,10/07/2017,Total,1,2200
 , , , ,"[I0202000001] HIMGRN:B17F136494, PRI GSSS RAJANA TUITION AND OTHER FEES -ADMISSION AND OTHER FEES",1,2200
 , , ,30/10/2017,Total,1,2325
 , , , ,"[L0202000004] HIMGRN:B17J131801, PRINCIPAL GSSS RAJANA TUITION AND OTHER FEES -TUITION FEES AND SLC",1,2325
 , , ,20/01/2018,Total,1,2125
 , , , ,"[C0202000004] HIMGRN:B18A131317, PRI GSSS RAJANA TUITION AND OTHER FEES -TUTION AND OTHER FEES",1,2125
 , , ,29/05/2018,Total,1,3505
 , , , ,"[G0202000008] HIMGRN:B18E145667, PRINCIPAL GSSS RAJANA TUITION AND OTHER FEES -TUITION FEE ADM FEE LATE ADM FEE AND SLC FEE",1,3505
 , , ,21/07/2018,Total,1,1215
 , , , ,"[I0202000004] HIMGRN:B18G109118, PRINCIPAL GSSS RAJANA TUITION AND OTHER FEES -TUITION FEE",1,1215
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,1606
 , , ,22/05/2018,Total,1,1606
 , , , ,"[G0202000002] HIMGRN:B18E118586, SH RAVINDER SINGH TGT N/M RECOVERIES OF OVER PAYMENT -SALARY OVERDRAWN OF THREE DAYS",1,1606
