DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,20,213118
SML10-203-GSSS BOYS RAMPUR,Total, , , ,20,213118
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,50
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,1,50
 , , ,29/04/2017,Total,1,50
 , , , ,"[F0070000017] HIMGRN:B17D140134, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,50
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,18,207556
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,14,166264
 , , ,29/04/2017,Total,2,33090
 , , , ,"[F0202000012] HIMGRN:B17D150531, PRINCIPAL TUITION AND OTHER FEES -",1,31950
 , , , ,"[F0202000017] HIMGRN:B17D158955, PRINCIPAL TUITION AND OTHER FEES -",1,1140
 , , ,31/05/2017,Total,2,5841
 , , , ,"[G0202000007] HIMGRN:B17E108769, PRINCIPAL TUITION AND OTHER FEES -Deposit of Admission fee/ Tution fee and Late fee",1,4420
 , , , ,"[G0202000025] HIMGRN:B17E150866, PRINHCIPAL TUITION AND OTHER FEES -",1,1421
 , , ,31/08/2017,Total,2,25010
 , , , ,"[J0202000007] HIMGRN:B17H103175, PRINCIPAL TUITION AND OTHER FEES -",1,1275
 , , , ,"[J0202000036] HIMGRN:B17H140871, PRINCIPAL TUITION AND OTHER FEES -",1,23735
 , , ,31/10/2017,Total,1,1327
 , , , ,"[L0202000002] HIMGRN:B17J111072, PRINCCIPAL TUITION AND OTHER FEES -",1,1327
 , , ,30/11/2017,Total,2,24862
 , , , ,"[M0202000014] HIMGRN:B17K115179, PRINCIPAL TUITION AND OTHER FEES -",1,23590
 , , , ,"[M0202000030] HIMGRN:B17K132620, PRINCIPAL TUITION AND OTHER FEES -",1,1272
 , , ,30/01/2018,Total,1,20376
 , , , ,"[C0202000017] HIMGRN:B18A142445, PRINCIPAL TUITION AND OTHER FEES -",1,20376
 , , ,31/03/2018,Total,1,4980
 , , , ,"[E0202000022] HIMGRN:B18C165236, PRINCIPAL TUITION AND OTHER FEES -",1,4980
 , , ,27/04/2018,Total,1,30457
 , , , ,"[F0202000011] HIMGRN:B18D160973, PRINCIPAL TUITION AND OTHER FEES -Tution fee and Otherrs Fee",1,30457
 , , ,30/06/2018,Total,1,6936
 , , , ,"[H0202000012] HIMGRN:b18f132387, PRINCIPAL TUITION AND OTHER FEES -",1,6936
 , , ,31/08/2018,Total,1,13385
 , , , ,"[J0202000016] HIMGRN:B18H137728, PRINCIPAL TUITION AND OTHER FEES -",1,13385
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,4,41292
 , , ,29/04/2017,Total,1,422
 , , , ,"[F0202000025] HIMGRN:B17D169548, PRINCIPAL RECOVERIES OF OVER PAYMENT -Over Payment of Medical Reimbursement",1,422
 , , ,31/05/2017,Total,1,12095
 , , , ,"[G0202000009] HIMGRN:B17E112842, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,12095
 , , ,30/06/2017,Total,1,27900
 , , , ,"[H0202000001] HIMGRN:B17F101308, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,27900
 , , ,30/12/2017,Total,1,875
 , , , ,"[N0202000007] HIMGRN:B17L110859, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,875
 ,0216-HOUSING,Total, , ,1,5512
 , ,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,Total, ,1,5512
 , , ,29/05/2018,Total,1,5512
 , , , ,"[G0216000002] HIMGRN:B18E141437, PRINCIPAL RECEIPT FROM ESTATE OFFICE -",1,5512
