DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,14,7473
BLP00-232-GSSS DHAR TATOH,Total, , , ,14,7473
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,3,172
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,3,172
 , , ,07/10/2017,Total,1,2
 , , , ,"[L0070000010] HIMGRN:B17J105572, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI fee=2.00",1,2
 , , ,25/04/2018,Total,1,160
 , , , ,"[F0070000059] HIMGRN:B18D152671, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI fee",1,160
 , , ,09/05/2018,Total,1,10
 , , , ,"[G0070000022] HIMGRN:B18E114231, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -RTI=10",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,6221
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,1,310
 , , ,04/09/2017,Total,1,310
 , , , ,"[K0202000007] HIMGRN:B17I101265, PRINCIPAL SECONDARY EDUCATION -Over Payment of salary in r/o Sh Manjeet Singh DM",1,310
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,5000
 , , ,18/05/2017,Total,1,1440
 , , , ,"[G0202000023] HIMGRN:B17E128328, PRINCIPAL TUITION AND OTHER FEES -",1,1440
 , , ,04/09/2017,Total,1,1440
 , , , ,"[K0202000006] HIMGRN:B17I101255, PRINCIPAL TUITION AND OTHER FEES -Tuition fee etc",1,1440
 , , ,07/10/2017,Total,1,60
 , , , ,"[L0202000003] HIMGRN:B17J103066, PRINCIPAL TUITION AND OTHER FEES -S.C.L = 60",1,60
 , , ,02/02/2018,Total,1,720
 , , , ,"[D0202000004] HIMGRN:B18B102253, PRINCIPAL TUITION AND OTHER FEES -Tuition fees=16x45=720.00",1,720
 , , ,25/04/2018,Total,1,990
 , , , ,"[F0202000037] HIMGRN:B18D152762, PRINCIPAL TUITION AND OTHER FEES -Admission and Tuition fees etc",1,990
 , , ,09/05/2018,Total,1,275
 , , , ,"[G0202000017] HIMGRN:B18E114332, PRINCIPAL TUITION AND OTHER FEES -Ad.Fees Tuition Fees and Late Fees etc.",1,275
 , , ,21/05/2018,Total,1,75
 , , , ,"[G0202000082] HIMGRN:B18E133798, PRINCIPAL TUITION AND OTHER FEES -Tuition fee+admission and Late fees etc.",1,75
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,911
 , , ,22/02/2018,Total,1,911
 , , , ,"[D0202000068] HIMGRN:B18B126904, PRINCIPAL MISCELLANEOUS RECEIPTS -Recovery of Over payment in r/o Smt Bavita Gupta",1,911
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,2,1080
 , ,8011-00-107-01-INSURANCE FUND,Total, ,2,324
 , , ,07/10/2017,Total,1,108
 , , , ,"[L8011000003] HIMGRN:B17J105596, PRINCIPAL SAVING FUND INSURANCE FUND -",1,108
 , , ,25/04/2018,Total,1,216
 , , , ,"[F8011000005] HIMGRN:B18D152627, PRINCIPAL SAVING FUND INSURANCE FUND -GIS in r/o Sh Neelam Kumar Lecturer",1,216
 , ,8011-00-107-02-SAVING FUND,Total, ,2,756
 , , ,07/10/2017,Total,1,252
 , , , ,"[L8011000003] HIMGRN:B17J105596, PRINCIPAL SAVING FUND INSURANCE FUND -",1,252
 , , ,25/04/2018,Total,1,504
 , , , ,"[F8011000005] HIMGRN:B18D152627, PRINCIPAL SAVING FUND INSURANCE FUND -GIS in r/o Sh Neelam Kumar Lecturer",1,504
