DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,14,11530
UNA01-240-GSSS MAWA SINDHIAN,Total, , , ,14,11530
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,14,11530
 , ,0202-01-101-04-MISCELLANEOUS RECEIPTS,Total, ,3,30
 , , ,29/04/2017,Total,1,10
 , , , ,"[F0202000025] HIMGRN:B17D156073, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,10
 , , ,31/05/2017,Total,1,5
 , , , ,"[G0202000056] HIMGRN:B17E132056, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,5
 , , ,30/12/2017,Total,1,5
 , , , ,"[N0202000021] HIMGRN:B17L127030, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,5
 , , ,27/04/2018,Total,1,10
 , , , ,"[F0202000025] HIMGRN:B18D156378, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,10
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,9,11480
 , , ,29/04/2017,Total,1,2890
 , , , ,"[F0202000024] HIMGRN:B17D156121, PRINCIPAL TUITION AND OTHER FEES -",1,2890
 , , ,08/05/2017,Total,1,15
 , , , ,"[G0202000015] HIMGRN:B17E107495, PRINCIPAL TUITION AND OTHER FEES -",1,15
 , , ,31/05/2017,Total,1,65
 , , , ,"[G0202000057] HIMGRN:B17E132079, PRINCIPAL TUITION AND OTHER FEES -",1,65
 , , ,30/06/2017,Total,1,1675
 , , , ,"[H0202000044] HIMGRN:B17F135031, PRINCIPAL TUITION AND OTHER FEES -",1,1675
 , , ,25/10/2017,Total,1,1575
 , , , ,"[L0202000013] HIMGRN:B17J114452, PRINCIPAL TUITION AND OTHER FEES -",1,1575
 , , ,23/01/2018,Total,1,1575
 , , , ,"[C0202000013] HIMGRN:B18A110397, PRINCIPAL TUITION AND OTHER FEES -",1,1575
 , , ,23/03/2018,Total,1,5
 , , , ,"[E0202000010] HIMGRN:B18C103780, PRINCIPAL TUITION AND OTHER FEES -",1,5
 , , ,27/04/2018,Total,1,2465
 , , , ,"[F0202000024] HIMGRN:B18D156543, PRINCIPAL TUITION AND OTHER FEES -",1,2465
 , , ,24/05/2018,Total,1,90
 , , , ,"[G0202000047] HIMGRN:B18E133489, PRINCIPAL TUITION AND OTHER FEES -",1,90
 , , ,24/08/2018,Total,1,1125
 , , , ,"[J0202000010] HIMGRN:B18H113791, PRINCIPAL TUITION AND OTHER FEES -",1,1125
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,2,20
 , , ,28/08/2017,Total,1,15
 , , , ,"[J0202000016] HIMGRN:B17H122979, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,15
 , , ,30/12/2017,Total,1,5
 , , , ,"[N0202000020] HIMGRN:B17L120338, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,5
