DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,1184
MDI15-215-HM GHS BAHARI,Total, , , ,6,1184
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,1184
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,1184
 , , ,08/05/2017,Total,1,85
 , , , ,"[G0202000002] HIMGRN:B17E102716, HEADMASTER GHS BAHARI TUITION AND OTHER FEES -",1,85
 , , ,31/10/2017,Total,1,38
 , , , ,"[L0202000008] HIMGRN:B17J128494, HEADMASTER GOVT HIGH SCHOOL BAHARI TUITION AND OTHER FEES -",1,38
 , , ,27/04/2018,Total,2,1016
 , , , ,"[F0202000006] HIMGRN:B18D138375, HEADMASTER GHS BAHARI TUITION AND OTHER FEES -UNSERVICEABLE ITEM OF SPORTS",1,796
 , , , ,"[F0202000009] HIMGRN:B18D153579, HEADMASTER GOVT HIGH SCHOOL TUITION AND OTHER FEES -",1,220
 , , ,31/05/2018,Total,1,30
 , , , ,"[G0202000014] HIMGRN:B18E138991, PRINCIPAL GSSS BAHARI TUITION AND OTHER FEES -",1,30
 , , ,21/06/2018,Total,1,15
 , , , ,"[H0202000006] HIMGRN:B18F119111, PRINCIPAL GHS BAHARI TUITION AND OTHER FEES -",1,15
