DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,2,1548
MDI16-215-PRINCIPAL GSSS BAGGI,Total, , , ,2,1548
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,1,1380
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,1,1380
 , , ,06/12/2017,Total,1,1380
 , , , ,"[N0202000005] HIMGRN:B17L102512, PRINCIPAL GSSS BAGGI TUITION AND OTHER FEES -",1,1380
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,168
 , ,8011-00-107-02-SAVING FUND,Total, ,1,168
 , , ,29/12/2017,Total,1,168
 , , , ,"[N8011000001] HIMGRN:B17L110569, SH RAMESH KUMAR TGT ARTS SAVING FUND -",1,168
