DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,7132
KLU03-212-GSSS RANDAL,Total, , , ,6,7132
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,7132
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,7132
 , , ,25/05/2017,Total,1,1685
 , , , ,"[G0202000008] HIMGRN:B17E113526, PRINCIPAL TUITION AND OTHER FEES -Tuition fee, SLC, Admn.Fee.Late admn fee.",1,1685
 , , ,21/07/2017,Total,1,1015
 , , , ,"[I0202000003] HIMGRN:B17G124165, PRINCIPAL TUITION AND OTHER FEES -tuition fee,SLC, Admn.Fee,Late admn.Fee",1,1015
 , , ,31/07/2017,Total,1,45
 , , , ,"[I0202000006] HIMGRN:B17G129941, PRINCIPAL TUITION AND OTHER FEES -Tuition Fee",1,45
 , , ,26/10/2017,Total,1,950
 , , , ,"[L0202000007] HIMGRN:B17J118452, PRINCIPAL TUITION AND OTHER FEES -TuitionFee , SLC",1,950
 , , ,29/05/2018,Total,1,1572
 , , , ,"[G0202000018] HIMGRN:B18E141319, PRINCIPAL TUITION AND OTHER FEES -Tution Fee, Admn. Fee, Late Fee, SLC, Re Admn.",1,1572
 , , ,09/07/2018,Total,1,1035
 , , , ,"[I0202000002] HIMGRN:B18G101870, PRINCIPAL TUITION AND OTHER FEES -Tuition fee, SLC",1,1035
 , , ,24/07/2018,Total,1,830
 , , , ,"[I0202000006] HIMGRN:B18G120376, PRINCIPAL TUITION AND OTHER FEES -Tuition fee and SLC",1,830
