DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,171970
SML04-234-PRINCIPAL ITI  THEOG,Total, , , ,16,171970
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,11,57290
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,11,57290
 , , ,29/09/2017,Total,4,4200
 , , , ,"[K0070000003] HIMGRN:B17I101008, NARENDER KUMAR MISCELLANEOUS RECEIPTS -admission fees",1,200
 , , , ,"[K0070000017] HIMGRN:B17I130345, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission fees",1,2800
 , , , ,"[K0070000020] HIMGRN:B17I136608, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Migration fees",1,1000
 , , , ,"[K0070000021] HIMGRN:B17I136616, NARENDER KUMAR MISCELLANEOUS RECEIPTS -admission fees",1,200
 , , ,31/03/2018,Total,1,44400
 , , , ,"[E0070000005] HIMGRN:B18B134440, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Tution Fees",1,44400
 , , ,29/05/2018,Total,1,4290
 , , , ,"[G0070000015] HIMGRN:B18E130825, NARENDER KUMAR MISCELLANEOUS RECEIPTS -News paper auction",1,4290
 , , ,31/07/2018,Total,3,2600
 , , , ,"[I0070000003] HIMGRN:B18G106550, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission Fees",1,2000
 , , , ,"[I0070000005] HIMGRN:B18G108809, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission Fees",1,200
 , , , ,"[I0070000013] HIMGRN:B18G126809, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission fees",1,400
 , , ,31/08/2018,Total,2,1800
 , , , ,"[J0070000009] HIMGRN:B18H117237, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission Fees",1,1600
 , , , ,"[J0070000010] HIMGRN:B18H118871, NARENDER KUMAR MISCELLANEOUS RECEIPTS -Admission Fees",1,200
 ,0230-LABOUR & EMPLOYMENT,Total, , ,4,114600
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,4,114600
 , , ,31/07/2017,Total,3,60800
 , , , ,"[I0230000001] HIMGRN:B17G106046, PRINCIPAL ITI THEOG OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,39200
 , , , ,"[I0230000002] HIMGRN:B17G127097, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,10000
 , , , ,"[I0230000003] HIMGRN:B17G144436, PRINCIPAL ITI THEOG OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,11600
 , , ,31/08/2017,Total,1,14000
 , , , ,"[J0230000001] HIMGRN:B17H131776, PRINCIPALITI THEOG OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,14000
 , , ,31/08/2018,Total,1,39800
 , , , ,"[J0230000001] HIMGRN:B18H134481, GOVT ITI THEOG OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,39800
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,30/12/2017,Total,1,80
 , , , ,"[N0235000002] HIMGRN:B17L102434, PRI ITI THEOG INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -",1,80
