DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,58649
KNG05-965-DFO HQ CFWP NORTH PALAMPUR,Total, , , ,3,58649
 ,0406-FORESTRY & WILD LIFE,Total, , ,2,649
 , ,0406-01-800-18-OTHER MISCELLANEOUS RECEIPTS,Total, ,2,649
 , , ,08/11/2017,Total,2,649
 , , , ,"[M0406000001] HIMGRN:B17J138317, DFO HQ WP PLP OTHER MISCELLANEOUS RECEIPTS -ROP MR IN R O SH RAJINDER KUMAR NT",1,223
 , , , ,"[M0406000002] HIMGRN:B17J139814, DFOHQ WP PLP OTHER MISCELLANEOUS RECEIPTS -ROP MR IN RO SMT.SUDESH DEVI R.ASSTT",1,426
 ,8782-CASH REMITTANCES & ADJUSTMENTS,Total, , ,1,58000
 , ,8782-00-103-00- ,Total, ,1,58000
 , , ,08/11/2017,Total,1,58000
 , , , ,"[M8782000004] HIMGRN:B17K100978, DFOHQ FOREST REMITTANCES -Auction of Govt vehicle HP37-7343",1,58000
