DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,2,1270
KNG01-201-BEEO RAIT,Total, , , ,2,1270
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,60
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,60
 , , ,24/01/2018,Total,1,60
 , , , ,"[C0070000010] HIMGRN:B18A129700, BEEO RAIT RECEIPT FROM RIGHT TO INFORMATION ACT -Receipt from right to information Act- 2005",1,60
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,1,1210
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,1210
 , , ,29/04/2017,Total,1,1210
 , , , ,"[F0202000008] HIMGRN:B17D141957, BEEO RAIT AT SHAHPUR RECOVERIES OF OVER PAYMENT -Recovery of over payment of MR in respect of Sh. Naveen Kumar JBT GPS Pu",1,1210
