DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,25055
KNG12-203-GSSS AMNI,Total, , , ,10,25055
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,24/05/2018,Total,1,10
 , , , ,"[G0070000005] HIMGRN:B18E123710, PRINCIPALGSSSAMNI RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,25045
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,1,55
 , , ,20/06/2017,Total,1,55
 , , , ,"[H0202000002] HIMGRN:B17E144089, PRINCIPAL SECONDARY EDUCATION -Adm.fee and other fee",1,55
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,24990
 , , ,31/05/2017,Total,2,6420
 , , , ,"[G0202000003] HIMGRN:B17E106184, PRINCIPAL TUITION AND OTHER FEES -tution fee and other fees",1,6340
 , , , ,"[G0202000007] HIMGRN:B17E106966, PRINCIPAL TUITION AND OTHER FEES -Admi. fee and other fees",1,80
 , , ,20/06/2017,Total,1,1270
 , , , ,"[H0202000001] HIMGRN:B17E144755, PRINCIPAL TUITION AND OTHER FEES -Adm./tution fee and late fee",1,1270
 , , ,31/08/2017,Total,1,7615
 , , , ,"[J0202000006] HIMGRN:B17H126412, PRINCIPALGSSSAMNI TUITION AND OTHER FEES -Tution fee",1,7615
 , , ,16/03/2018,Total,1,3760
 , , , ,"[E0202000001] HIMGRN:B18B131517, PRINCIPALGSSSAMNI TUITION AND OTHER FEES -",1,3760
 , , ,24/05/2018,Total,1,5310
 , , , ,"[G0202000008] HIMGRN:B18E113400, PRINCIPAL GSSS AMNI TUITION AND OTHER FEES -",1,5310
 , , ,31/05/2018,Total,1,465
 , , , ,"[G0202000027] HIMGRN:B18E148436, AMNI TUITION AND OTHER FEES -",1,465
 , , ,30/06/2018,Total,1,150
 , , , ,"[H0202000008] HIMGRN:B18F122140, GHSMASTGHARH TUITION AND OTHER FEES -",1,150
