DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,18,6643
SML12-227-GSSS JHARAG NAKRARI,Total, , , ,18,6643
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,18,6643
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,16,5958
 , , ,29/04/2017,Total,2,1285
 , , , ,"[F0202000038] HIMGRN:B17D171169, HEADMASTER TUITION AND OTHER FEES -",1,55
 , , , ,"[F0202000039] HIMGRN:B17D175880, PRINCIPAL TUITION AND OTHER FEES -",1,1230
 , , ,30/06/2017,Total,1,40
 , , , ,"[H0202000002] HIMGRN:B17E153020, PRINCIPAL GSSS JHARAG-NAKRARI TUITION AND OTHER FEES -",1,40
 , , ,31/07/2017,Total,2,662
 , , , ,"[I0202000014] HIMGRN:B17G118131, PRINCIPAL TUITION AND OTHER FEES -",1,105
 , , , ,"[I0202000019] HIMGRN:B17G124255, PRINCIPAL TUITION AND OTHER FEES -",1,557
 , , ,31/10/2017,Total,1,563
 , , , ,"[L0202000018] HIMGRN:B17J136804, PRINCIPAL TUITION AND OTHER FEES -",1,563
 , , ,30/12/2017,Total,2,470
 , , , ,"[N0202000010] HIMGRN:B17L113096, PRINCIPAL TUITION AND OTHER FEES -",1,20
 , , , ,"[N0202000017] HIMGRN:B17L136182, PRINCIPAL TUITION AND OTHER FEES -",1,450
 , , ,28/02/2018,Total,1,510
 , , , ,"[D0202000028] HIMGRN:B18B128908, PRINCIPAL TUITION AND OTHER FEES -",1,510
 , , ,31/03/2018,Total,1,65
 , , , ,"[E0202000022] HIMGRN:B18C118766, PRINCIPAL TUITION AND OTHER FEES -",1,65
 , , ,27/04/2018,Total,3,1510
 , , , ,"[F0202000014] HIMGRN:B18D140933, HEAD MASTER TUITION AND OTHER FEES -",1,80
 , , , ,"[F0202000015] HIMGRN:B18D140903, HEAD MASTER TUITION AND OTHER FEES -",1,95
 , , , ,"[F0202000022] HIMGRN:B18D157147, PRINCIPAL TUITION AND OTHER FEES -",1,1335
 , , ,29/05/2018,Total,1,40
 , , , ,"[G0202000014] HIMGRN:B18E120398, PRINCIPAL TUITION AND OTHER FEES -",1,40
 , , ,30/06/2018,Total,1,80
 , , , ,"[H0202000030] HIMGRN:b18f137727, PRINCIPAL TUITION AND OTHER FEES -SLC 10+2 16 students = 80",1,80
 , , ,31/07/2018,Total,1,733
 , , , ,"[I0202000025] HIMGRN:B18G120517, PRINCIPAL TUITION AND OTHER FEES -",1,733
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,685
 , , ,31/07/2017,Total,1,85
 , , , ,"[I0202000012] HIMGRN:B17G118100, PRINCIPAL GSSS JHARAG-NAKRARI RECOVERIES OF OVER PAYMENT -recovery on over payment for wrong increasement",1,85
 , , ,31/07/2018,Total,1,600
 , , , ,"[I0202000024] HIMGRN:B18G120497, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,600
