DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,7975
MDI04-202-GSSS BALAG,Total, , , ,8,7975
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,7975
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,7975
 , , ,31/05/2017,Total,1,2690
 , , , ,"[G0202000003] HIMGRN:b17e111201, PRINCIPAL TUITION AND OTHER FEES -Adm and tutition and other fees",1,2690
 , , ,31/07/2017,Total,1,115
 , , , ,"[I0202000007] HIMGRN:b17g130789, PRINCIPAL TUITION AND OTHER FEES -",1,115
 , , ,31/08/2017,Total,1,10
 , , , ,"[J0202000004] HIMGRN:B17H118732, PRINCIPAL TUITION AND OTHER FEES -",1,10
 , , ,29/09/2017,Total,1,2070
 , , , ,"[K0202000003] HIMGRN:b17i132106, PRINCIPAL TUITION AND OTHER FEES -Tution Fees",1,2070
 , , ,19/03/2018,Total,1,360
 , , , ,"[E0202000003] HIMGRN:B18C120374, PRINCIPAL TUITION AND OTHER FEES -TUTION AND OTHER FEES 9TH AND 10TH CLASSES SESSION2018-19",1,360
 , , ,27/04/2018,Total,2,2550
 , , , ,"[F0202000007] HIMGRN:B18D167454, PRINCIPAL TUITION AND OTHER FEES -Tutiion and SLC for 9th and 10th Classes",1,80
 , , , ,"[F0202000008] HIMGRN:B18D167491, PRINCIPAL TUITION AND OTHER FEES -Tution and Adm. Fees 11th and 12th Classes",1,2470
 , , ,24/05/2018,Total,1,180
 , , , ,"[G0202000012] HIMGRN:B18E137722, PRINCIPAL TUITION AND OTHER FEES -Tution Adm And other fees",1,180
