DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,1605
SML06-204-GSSS KADIWAN,Total, , , ,6,1605
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,1605
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,1340
 , , ,29/04/2017,Total,1,495
 , , , ,"[F0202000012] HIMGRN:B17D153915, PRINCIPAL GSSS KADIWAN MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,495
 , , ,31/07/2017,Total,1,180
 , , , ,"[I0202000001] HIMGRN:B17G117388, PRINCIPAL GSSS KADIWAN MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,180
 , , ,31/10/2017,Total,1,90
 , , , ,"[L0202000004] HIMGRN:B17J120881, PRINCIPAL GSSS KADIWAN TUITION AND OTHER FEES -",1,90
 , , ,28/02/2018,Total,1,90
 , , , ,"[D0202000001] HIMGRN:B18B119862, PRINCIPAL GSSS KADIWAN TUITION AND OTHER FEES -",1,90
 , , ,27/04/2018,Total,2,485
 , , , ,"[F0202000005] HIMGRN:B18D152944, PRINCIPAL GSSS KADIWAN TUITION AND OTHER FEES -",1,450
 , , , ,"[F0202000010] HIMGRN:B18D171858, PRINCIPAL TUITION AND OTHER FEES -",1,35
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,2,265
 , , ,29/04/2017,Total,1,220
 , , , ,"[F0202000012] HIMGRN:B17D153915, PRINCIPAL GSSS KADIWAN MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,220
 , , ,31/07/2017,Total,1,45
 , , , ,"[I0202000001] HIMGRN:B17G117388, PRINCIPAL GSSS KADIWAN MISCELLANEOUS RECEIPTS TUITION AND OTHER FEES -",1,45
