DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,22424
BLP03-200-GSSS KALOL,Total, , , ,10,22424
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,22424
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,16855
 , , ,31/05/2017,Total,1,5025
 , , , ,"[G0202000022] HIMGRN:B17E150339, PRINCIPAL GSSS KALOL TUITION AND OTHER FEES -",1,5025
 , , ,19/08/2017,Total,1,1115
 , , , ,"[J0202000006] HIMGRN:B17H111840, PRINCIPAL TUITION AND OTHER FEES -",1,1115
 , , ,21/12/2017,Total,1,4050
 , , , ,"[N0202000002] HIMGRN:B17L110894, PRINCIPAL GSSS KALOL TUITION AND OTHER FEES -",1,4050
 , , ,21/05/2018,Total,3,5295
 , , , ,"[G0202000004] HIMGRN:B18E105840, GSSS KALOL TUITION AND OTHER FEES -",1,430
 , , , ,"[G0202000005] HIMGRN:B18E106268, GSSS KALOL TUITION AND OTHER FEES -",1,90
 , , , ,"[G0202000006] HIMGRN:B18E106203, GSSS KALOL TUITION AND OTHER FEES -",1,4775
 , , ,30/06/2018,Total,1,1370
 , , , ,"[H0202000017] HIMGRN:B18F125543, PRINCIPAL TUITION AND OTHER FEES -Tution fee 10+1 Class w.e.f. 07/2018 to 09/2018.",1,1370
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,3,5569
 , , ,29/09/2017,Total,1,2820
 , , , ,"[K0202000005] HIMGRN:B17I117963, PRINCIPALGSSS KALOL RECOVERIES OF OVER PAYMENT -Overpayment recovery in r/o Smt. Anita kumari TGT(M) GHS Silh u/c GSSS K",1,2820
 , , ,23/08/2018,Total,2,2749
 , , , ,"[J0202000004] HIMGRN:B18H105968, DHANIRAM RECOVERIES OF OVER PAYMENT -Overpayment Recovery",1,390
 , , , ,"[J0202000005] HIMGRN:B18H105945, DEVRAJ RECOVERIES OF OVER PAYMENT -Overpayment Recovery",1,2359
