DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,8297
KNG12-216-GSSS SPAIL,Total, , , ,5,8297
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,5,8297
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,8065
 , , ,31/08/2017,Total,2,2700
 , , , ,"[J0202000007] HIMGRN:B17H133329, GSSS SPAIL TUITION AND OTHER FEES -SLC,late fees ,admission fees",1,1620
 , , , ,"[J0202000008] HIMGRN:B17H133307, GSSS SPAIL TUITION AND OTHER FEES -TUITION FEE and Other",1,1080
 , , ,30/12/2017,Total,1,2175
 , , , ,"[N0202000002] HIMGRN:B17L137498, PRINICIPAL TUITION AND OTHER FEES -Tuition Fee and SLC Fee",1,2175
 , , ,31/03/2018,Total,1,1080
 , , , ,"[E0202000004] HIMGRN:B18C160558, PRINCIPAL TUITION AND OTHER FEES -TUITION FEES",1,1080
 , , ,31/08/2018,Total,1,2110
 , , , ,"[J0202000007] HIMGRN:B18H138451, PRINCIPAL TUITION AND OTHER FEES -Late Admission Fees, SLC Tuition Fees and Admission Fees",1,2110
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,232
 , , ,29/04/2017,Total,1,232
 , , , ,"[F0202000012] HIMGRN:B17D165947, PRINCIPAL GSSS SPAIL RECOVERIES OF OVER PAYMENT -Recovery of over payment of Medical Reimbursement of Sh Mehar Singh Retd",1,232
