DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,11,28151
SOL04-202-GSSS DIGGAL,Total, , , ,11,28151
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,50
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,50
 , , ,28/02/2018,Total,1,10
 , , , ,"[D0070000001] HIMGRN:B18B134320, PRINCIPAL DIGGAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 , , ,31/03/2018,Total,1,40
 , , , ,"[E0070000005] HIMGRN:B18C132994, PRINCIPAL DIGGAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,40
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,27555
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,26015
 , , ,21/07/2017,Total,1,8280
 , , , ,"[I0202000004] HIMGRN:B17G108646, PRINCIPAL TUITION AND OTHER FEES -SLC,Adm, Tui Fee Diggal 8105/= Manlogklian 175",1,8280
 , , ,29/09/2017,Total,1,5110
 , , , ,"[K0202000003] HIMGRN:B17I121045, PRINCIPAL GSSS DIGGAL SOLAN TUITION AND OTHER FEES -",1,5110
 , , ,30/12/2017,Total,1,10
 , , , ,"[N0202000008] HIMGRN:B17L124477, PRINCIPAL DIGGAL TUITION AND OTHER FEES -",1,10
 , , ,09/02/2018,Total,1,3780
 , , , ,"[D0202000001] HIMGRN:B18A143622, PRINCIPAL DIGGAL TUITION AND OTHER FEES -",1,3780
 , , ,28/02/2018,Total,1,3825
 , , , ,"[D0202000008] HIMGRN:B18B131869, PRINCIPAL GSSS DIGGAL TUITION AND OTHER FEES -",1,3825
 , , ,21/05/2018,Total,1,4745
 , , , ,"[G0202000017] HIMGRN:B18E117475, PRINCIPAL GSSS DIGGAL TUITION AND OTHER FEES -",1,4745
 , , ,08/06/2018,Total,1,265
 , , , ,"[H0202000003] HIMGRN:B18F103514, PRINCIPAL TUITION AND OTHER FEES -",1,265
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,1540
 , , ,30/12/2017,Total,1,1540
 , , , ,"[N0202000007] HIMGRN:B17L124466, PRINCIPAL DIGGAL RECOVERIES OF OVER PAYMENT -",1,1540
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,546
 , ,0235-60-800-01-MISC.RECEIPT ON A/C OF UNSPENT BALANCE,Total, ,1,546
 , , ,29/09/2017,Total,1,546
 , , , ,"[K0235000001] HIMGRN:B17I134071, PRINICPAL GSSS DIGGAL SOLAN HP MISC.RECEIPT ON A/C OF UNSPENT BALANCE -",1,546
