DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,59,95079
MDI10-960-SR PLANT PROT. OFFICER SHIMLA,Total, , , ,59,95079
 ,0401-CROP HUSBANDRY,Total, , ,59,95079
 , ,0401-00-119-06-RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS,Total, ,59,95079
 , , ,21/04/2017,Total,3,13513
 , , , ,"[F0401000001] HIMGRN:B17D135138, S M S HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -handling charges of pesticides",1,6300
 , , , ,"[F0401000004] HIMGRN:B17D135190, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -handling charges of pesticides",1,2308
 , , , ,"[F0401000007] HIMGRN:B17D135159, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -handling charges of pesticides",1,4905
 , , ,29/04/2017,Total,4,6453
 , , , ,"[F0401000008] HIMGRN:B17D155615, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,2174
 , , , ,"[F0401000009] HIMGRN:B17D155656, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,205
 , , , ,"[F0401000010] HIMGRN:B17D155561, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -handling charges of pesticides",1,2174
 , , , ,"[F0401000011] HIMGRN:B17D166974, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,1900
 , , ,08/05/2017,Total,1,1784
 , , , ,"[G0401000001] HIMGRN:B17E106237, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,1784
 , , ,22/05/2017,Total,3,3102
 , , , ,"[G0401000003] HIMGRN:B17E109073, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,271
 , , , ,"[G0401000004] HIMGRN:B17E116504, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,1644
 , , , ,"[G0401000006] HIMGRN:B17E116541, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,1187
 , , ,07/06/2017,Total,5,5749
 , , , ,"[H0401000007] HIMGRN:B17E150989, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,2127
 , , , ,"[H0401000008] HIMGRN:B17E150982, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,158
 , , , ,"[H0401000009] HIMGRN:B17E150998, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,826
 , , , ,"[H0401000010] HIMGRN:B17E151004, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,1371
 , , , ,"[H0401000011] HIMGRN:B17E151705, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,1267
 , , ,22/06/2017,Total,1,369
 , , , ,"[H0401000012] HIMGRN:B17F112052, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pestcides",1,369
 , , ,30/06/2017,Total,1,2696
 , , , ,"[H0401000013] HIMGRN:B17F140637, SMS HORTICULTURE RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -handling charges of pesticides",1,2696
 , , ,20/07/2017,Total,4,13795
 , , , ,"[I0401000003] HIMGRN:B17G122992, HDO CHURAG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEM",1,8403
 , , , ,"[I0401000004] HIMGRN:B17G123048, HEO SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPELE",1,2266
 , , , ,"[I0401000005] HIMGRN:B17G123080, HEO NIHRI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEM",1,555
 , , , ,"[I0401000008] HIMGRN:B17G132648, HEC BAKHROT RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECIPTS FROM HANDLING CHARGES PESTICIDES/IMPLEM",1,2571
 , , ,09/08/2017,Total,1,617
 , , , ,"[J0401000001] HIMGRN:B17H100644, HEO HEC SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPTS FROM HANDLING CHARGES PESTICIDES/IMPLE",1,617
 , , ,24/08/2017,Total,1,621
 , , , ,"[J0401000003] HIMGRN:B17H118242, SMS HORTICULTURE KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,621
 , , ,31/08/2017,Total,2,1453
 , , , ,"[J0401000006] HIMGRN:B17H136844, HEO SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLIM",1,781
 , , , ,"[J0401000007] HIMGRN:B17H136887, HEO KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticeds",1,672
 , , ,08/09/2017,Total,1,580
 , , , ,"[K0401000001] HIMGRN:B17I102376, HEO BAKHROT RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,580
 , , ,21/09/2017,Total,1,950
 , , , ,"[K0401000002] HIMGRN:B17I105797, HEO GOWALPUR RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of pesticides",1,950
 , , ,30/11/2017,Total,1,327
 , , , ,"[M0401000001] HIMGRN:B17K123906, HEO KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,327
 , , ,21/12/2017,Total,1,2435
 , , , ,"[N0401000001] HIMGRN:B17L119914, HDO CHURAG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,2435
 , , ,22/01/2018,Total,1,576
 , , , ,"[C0401000004] HIMGRN:B18A118904, AHDO RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLIM",1,576
 , , ,24/01/2018,Total,5,3169
 , , , ,"[C0401000005] HIMGRN:B18A127391, HRTICULTURE DEVELOPMENT OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,762
 , , , ,"[C0401000007] HIMGRN:B18A127509, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,788
 , , , ,"[C0401000008] HIMGRN:B18A126111, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling Charges of pesticides",1,802
 , , , ,"[C0401000009] HIMGRN:B18A127572, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,303
 , , , ,"[C0401000012] HIMGRN:B18A127553, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,514
 , , ,30/01/2018,Total,1,482
 , , , ,"[C0401000013] HIMGRN:B18A135065, HORTICULTURE EXTENSION OFFICER RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling Charges of Pesticides",1,482
 , , ,28/03/2018,Total,4,4448
 , , , ,"[E0401000001] HIMGRN:B18C136180, AHDO PPSC SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEM",1,2027
 , , , ,"[E0401000002] HIMGRN:B18C138074, HEO PANGNA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,104
 , , , ,"[E0401000003] HIMGRN:B18C138004, HEO HIHRI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,189
 , , , ,"[E0401000006] HIMGRN:B18C140797, HEO KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handlng charges of pesticides",1,2128
 , , ,31/03/2018,Total,1,1430
 , , , ,"[E0401000008] HIMGRN:B18C158349, AHDO PPSC SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -RECEIPT FROM CHARGES PESTICIDES/IMPLEMENTS",1,1430
 , , ,07/04/2018,Total,1,676
 , , , ,"[F0401000002] HIMGRN:B18D109914, AHDO SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -",1,676
 , , ,27/04/2018,Total,3,2588
 , , , ,"[F0401000003] HIMGRN:B18D164356, HEO PANGNA RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,713
 , , , ,"[F0401000004] HIMGRN:B18D164479, HEO NIHRI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,416
 , , , ,"[F0401000005] HIMGRN:B18D164391, HEO KARSOG RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Handling charges of Pesticides",1,1459
 , , ,10/05/2018,Total,1,750
 , , , ,"[G0401000001] HIMGRN:B18D176027, AHDO PPSC SERI RECEIPT FROM HANDLING CHARGES PESTICIDES/IMPLEMENTS -Receipt from Handling charges pesticides/Implem",1,750
 , , ,24/05/2018,Total,4,9947
