DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,8718
LHL01-207-GSSS THIROT,Total, , , ,4,8718
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,2765
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,2,2600
 , , ,29/04/2017,Total,1,1405
 , , , ,"[F0202000008] HIMGRN:B17D158571, PRI THIROT TUITION AND OTHER FEES -tuition and other fee",1,1405
 , , ,22/03/2018,Total,1,1195
 , , , ,"[E0202000003] HIMGRN:B18C127634, PRINCIPALGSSSTHIROT TUITION AND OTHER FEES -TUITION FEE AND ADD. FEE 4/2017 TO 31/03/2018",1,1195
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,165
 , , ,22/03/2018,Total,1,165
 , , , ,"[E0202000002] HIMGRN:B18C127721, PRINCIPALGSSSTHIROT MISCELLANEOUS RECEIPTS -",1,165
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,5953
 , ,0235-60-800-01-MISC.RECEIPT ON A/C OF UNSPENT BALANCE,Total, ,1,5953
 , , ,29/05/2018,Total,1,5953
 , , , ,"[G0235000001] HIMGRN:B18E108908, PR GSSS THIROT MISC.RECEIPT ON A/C OF UNSPENT BALANCE -RECOVERY OF OVER PAYMENT IN R/O SH. BISHAN DASS RETIRED PRIN",1,5953
