DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,66743
UNA03-205-GSSS CHOWKIMANIAR,Total, , , ,13,66743
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,12,66659
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,11,50205
 , , ,08/05/2017,Total,1,10210
 , , , ,"[G0202000011] HIMGRN:B17D172112, PRINCIPAL TUITION AND OTHER FEES -",1,10210
 , , ,22/05/2017,Total,1,2605
 , , , ,"[G0202000021] HIMGRN:B17E123843, PRINCIPAL GSSS CHAUKIMANIAR DISTRICT UNA HP TUITION AND OTHER FEES -",1,2605
 , , ,23/08/2017,Total,1,1102
 , , , ,"[J0202000004] HIMGRN:B17H114080, PRINCIPAL TUITION AND OTHER FEES -",1,1102
 , , ,09/10/2017,Total,1,12880
 , , , ,"[L0202000001] HIMGRN:B17J109637, PRINCIPAL TUITION AND OTHER FEES -",1,12880
 , , ,06/12/2017,Total,1,185
 , , , ,"[N0202000005] HIMGRN:B17L101769, PRINCIPAL GSSS CHAUKIMANIAR TUITION AND OTHER FEES -",1,185
 , , ,22/01/2018,Total,1,5
 , , , ,"[C0202000010] HIMGRN:B18A128815, PRINCIPAL TUITION AND OTHER FEES -",1,5
 , , ,07/02/2018,Total,1,6480
 , , , ,"[D0202000001] HIMGRN:B18A143057, PRINCIPAL TUITION AND OTHER FEES -",1,6480
 , , ,25/04/2018,Total,1,1940
 , , , ,"[F0202000012] HIMGRN:B18D146309, PRINCIPAL TUITION AND OTHER FEES -",1,1940
 , , ,22/05/2018,Total,1,8615
 , , , ,"[G0202000018] HIMGRN:B18E127834, PRINCIPAL TUITION AND OTHER FEES -",1,8615
 , , ,30/06/2018,Total,1,269
 , , , ,"[H0202000020] HIMGRN:B18F129079, PRINCIPAL TUITION AND OTHER FEES -",1,269
 , , ,31/08/2018,Total,1,5914
 , , , ,"[J0202000010] HIMGRN:B18H132162, GSSS CHOWKIMANIAR TUITION AND OTHER FEES -Tution Fee SLC Fee of 10+1 and 10+2",1,5914
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,16454
 , , ,22/01/2018,Total,1,16454
 , , , ,"[C0202000011] HIMGRN:B18A128778, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,16454
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,84
 , ,8011-00-107-02-SAVING FUND,Total, ,1,84
 , , ,30/06/2018,Total,1,84
 , , , ,"[H8011000003] HIMGRN:B18F128161, PRINCIPAL SAVING FUND -AMOUNT OF GIS FOR APRIL AND MAY 2018 in r/o Sh Rakesh Kumar PGT Computer Science",1,84
