DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,20,92188
MDI03-200-PR GSSS THUNAG,Total, , , ,20,92188
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,17,41050
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,15,31915
 , , ,21/04/2017,Total,1,8535
 , , , ,"[F0202000002] HIMGRN:B17D140328, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE AND SLC W.E.F 01-04-2017 TO 15-04-2017",1,8535
 , , ,29/04/2017,Total,1,300
 , , , ,"[F0202000005] HIMGRN:B17D171783, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE AND LATE FEE FINE W.E.F. 01-04-2017 TO 27-04-2017",1,300
 , , ,31/05/2017,Total,1,160
 , , , ,"[G0202000007] HIMGRN:B17E150278, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE AND SLC W.E.F. 01/05/2017 TO 31/05/2017",1,160
 , , ,30/06/2017,Total,1,390
 , , , ,"[H0202000005] HIMGRN:B17F145102, PRINCIPAL TUITION AND OTHER FEES -SLC W.E.F. 01/06/2017 TO 30/06/2017",1,390
 , , ,31/07/2017,Total,2,5610
 , , , ,"[I0202000013] HIMGRN:B17G147123, PRINCIPAL TUITION AND OTHER FEES -SLC W.E.F. 01/07/2017 TO 28/07/2017",1,20
 , , , ,"[I0202000014] HIMGRN:B17G146577, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE W.E.F. 01/07/2017 TO 28/07/2017 FROM 10+1 AND 10+2",1,5590
 , , ,31/08/2017,Total,1,25
 , , , ,"[J0202000006] HIMGRN:B17H140345, PRINCIPAL TUITION AND OTHER FEES -SLC W.E.F. 01-08-2017 TO 31-08-2017",1,25
 , , ,31/10/2017,Total,1,7575
 , , , ,"[L0202000006] HIMGRN:B17J140988, PRINCIPAL TUITION AND OTHER FEES -SLC W.E.F. 01-10-2017 TO 31-10-2017",1,7575
 , , ,24/11/2017,Total,1,3510
 , , , ,"[M0202000006] HIMGRN:B17K107056, PRINCIPAL TUITION AND OTHER FEES -TUITION FEE W.E.F. 01-10-2017 TO 31-03-2018",1,3510
 , , ,28/02/2018,Total,1,370
 , , , ,"[D0202000007] HIMGRN:B18B134625, KESAR SINGH TUITION AND OTHER FEES -Admission Fee and SLC Fee form 9th and 10th",1,370
 , , ,22/03/2018,Total,1,110
 , , , ,"[E0202000002] HIMGRN:B18C105173, HEADMASTER TUITION AND OTHER FEES -Admission Fee",1,110
 , , ,31/03/2018,Total,1,115
 , , , ,"[E0202000011] HIMGRN:B18C143468, HEADMASTER TUITION AND OTHER FEES -SLC AND ADMISSION FEE",1,115
 , , ,24/05/2018,Total,1,15
 , , , ,"[G0202000008] HIMGRN:B18E127096, HEADMASTER TUITION AND OTHER FEES -SLC FORM GHS LAMBSAFAR U/C GSSS THUNAG",1,15
 , , ,30/06/2018,Total,1,425
 , , , ,"[H0202000007] HIMGRN:B18F143066, KESAR SINGH TUITION AND OTHER FEES -SLC w.e.f. 01-06-2018 to 30-06-2018",1,425
 , , ,31/08/2018,Total,1,4775
 , , , ,"[J0202000005] HIMGRN:B18H140048, KESAR SINGH TUITION AND OTHER FEES -",1,4775
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,255
 , , ,10/05/2018,Total,1,255
 , , , ,"[G0202000003] HIMGRN:B18E109229, PRINCIPAL MISCELLANEOUS RECEIPTS -Amount received from auction of unserviceable articles",1,255
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,8880
 , , ,24/05/2018,Total,1,8880
 , , , ,"[G0202000005] HIMGRN:B18E127228, PRINCIPAL RECOVERIES OF OVER PAYMENT -RECOVERY OF OVER PAYMENT FROM SH. NAROTAM RAM (H.M) GHS LAMBSAFAR U/C GS",1,8880
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,80
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,80
 , , ,21/12/2017,Total,1,80
 , , , ,"[N0235000001] HIMGRN:B17L105781, HOSHIAR SINGH INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -INDEX PERSONAL INSURANCE ACCIDENT SCHEME IN R",1,80
 ,8009-STATE PROVIDENT FUNDS,Total, , ,1,50000
 , ,8009-01-101-01-ADVANCES,Total, ,1,50000
 , , ,27/04/2018,Total,1,50000
 , , , ,"[F8009000001] HIMGRN:B18D156516, KESAR SINGH ADVANCES -in reference with Fund-10/advance-balance(Minus Balance)2017-18 dated 28/11/2017",1,50000
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,1,1058
 , ,8011-00-107-01-INSURANCE FUND,Total, ,1,319
 , , ,08/09/2017,Total,1,319
 , , , ,"[K8011000001] HIMGRN:B17H141029, PRINCIPAL SAVING FUND INSURANCE FUND -GIS IN R/O SMT. RUCHI THAKUR TGT(Arts) W.E.F. 01-04-2015 TO 31-03-2017",1,319
 , ,8011-00-107-02-SAVING FUND,Total, ,1,739
 , , ,08/09/2017,Total,1,739
 , , , ,"[K8011000001] HIMGRN:B17H141029, PRINCIPAL SAVING FUND INSURANCE FUND -GIS IN R/O SMT. RUCHI THAKUR TGT(Arts) W.E.F. 01-04-2015 TO 31-03-2017",1,739
