DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,18815
KNG08-203-PR SSS(BOYS) GARLI,Total, , , ,7,18815
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,18815
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,13685
 , , ,29/04/2017,Total,1,2505
 , , , ,"[F0202000007] HIMGRN:B17D148752, PRINCIPAL GBSSS GARLI TUITION AND OTHER FEES -Tution Fee, Admission fee",1,2505
 , , ,31/05/2017,Total,2,5675
 , , , ,"[G0202000001] HIMGRN:B17E100766, PRINCIPAL TUITION AND OTHER FEES -Tuition fee, ect.",1,4495
 , , , ,"[G0202000011] HIMGRN:B17E145936, PRINCIPAL TUITION AND OTHER FEES -Tuition fee of 9th to 12th ect.",1,1180
 , , ,30/06/2017,Total,1,4835
 , , , ,"[H0202000014] HIMGRN:B17F137398, PRINCIPAL TUITION AND OTHER FEES -Tuition fee, add fee ect. of 9th to +2",1,4835
 , , ,10/07/2017,Total,1,650
 , , , ,"[I0202000003] HIMGRN:B17G103416, PRICNIPAL TUITION AND OTHER FEES -tution fee, LFF, Add. fee(10th to +2)",1,650
 , , ,23/08/2017,Total,1,20
 , , , ,"[J0202000002] HIMGRN:B17H118114, PRINCIPAL TUITION AND OTHER FEES -SLC 11th and 12th",1,20
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,5130
 , , ,28/09/2017,Total,1,5130
 , , , ,"[K0202000002] HIMGRN:B17I124313, PRINCIPAL RECOVERIES OF OVER PAYMENT -4/6/17 TO 31/7/17",1,5130
