DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,2481046
KNR00-012-P.O.I.T.D.P. KINNAUR,Total, , , ,16,2481046
 ,0049-INTEREST RECEIPTS,Total, , ,8,1826937
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,4,1217484
 , , ,24/04/2017,Total,1,2722
 , , , ,"[F0049000001] HIMGRN:B17D160591, PROJECT OFFICER ITDP KINNAUR INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued on saving account",1,2722
 , , ,25/04/2017,Total,2,688506
 , , , ,"[F0049000002] HIMGRN:B17D160462, PROJECT OFFICER ITDP KINNAUR INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued received from BDO Nichar",1,602715
 , , , ,"[F0049000003] HIMGRN:B17D160549, PROJECT OFFICER ITDP KINNAUR INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued on general account",1,85791
 , , ,03/05/2017,Total,1,526256
 , , , ,"[G0049000001] HIMGRN:B17D177224, PROJECT OFFICER ITDP KINNAUR INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest accrued on Govet. saving accounts",1,526256
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,4,609453
 , , ,08/08/2017,Total,2,88526
 , , , ,"[J0049000001] HIMGRN:B17H108810, PROJECT OFFICER ITDP MISCELLANEOUS -Interest accrued on Govt account wef 31122015 to 25032017 on SBOP account Number65203",1,21653
 , , , ,"[J0049000002] HIMGRN:B17H108797, PROJECT OFFICER ITDP MISCELLANEOUS -Interest money accrued on VKVNY bank account 89711100000075 HGB",1,66873
 , , ,13/09/2017,Total,1,342933
 , , , ,"[K0049000001] HIMGRN:B17I112282, PROJECT OFFICER ITDP MISCELLANEOUS -Misc. interest money",1,342933
 , , ,16/09/2017,Total,1,30268
 , , , ,"[K0049000002] HIMGRN:B17I119509, PROJECT OFFICER ITDP MISCELLANEOUS -",1,30268
 , , ,21/08/2018,Total,2,147726
 , , , ,"[J0049000001] HIMGRN:B18H123288, PROJECT OFFICER ITDP KINNAUR MISCELLANEOUS -Interest accrued on vkvny account",1,19281
 , , , ,"[J0049000002] HIMGRN:B18H123587, PROJECT OFFICER ITDP MISCELLANEOUS -Interest accrued on HDFC Bank other charges head",1,128445
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,4,649913
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,3,302
 , , ,21/10/2017,Total,1,136
 , , , ,"[L0070000012] HIMGRN:B17J121853, PROJECT OFFICER ITDP KINNAUR RECEIPT FROM RIGHT TO INFORMATION ACT -RTI fees",1,136
 , , ,04/06/2018,Total,1,72
 , , , ,"[H0070000007] HIMGRN:B18F104390, PROJECT OFFICER ITDP KINNAUR RECEIPT FROM RIGHT TO INFORMATION ACT -RTI application and charges fee",1,72
 , , ,13/06/2018,Total,1,94
 , , , ,"[H0070000016] HIMGRN:B18F119533, PROJECT OFFICER ITDP KINNAUR RECEIPT FROM RIGHT TO INFORMATION ACT -",1,94
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,1,649611
 , , ,10/01/2018,Total,1,649611
 , , , ,"[C0070000009] HIMGRN:B18A114705, PROJECT OFFICER ITDP KINNAUR AT RECKONGPEO MISCELLANEOUS RECEIPTS -unspent amount of various heads",1,649611
 ,0216-HOUSING,Total, , ,4,4196
 , ,0216-01-106-03-RECEIPT FROM ESTATE OFFICE,Total, ,4,4196
 , , ,05/06/2017,Total,1,684
 , , , ,"[H0216000001] HIMGRN:B17F101826, PROJECT OFFICER ITDP KINNAUR RECEIPT FROM ESTATE OFFICE -licence fee of govt. accommodation for the month of March, April and May",1,684
 , , ,14/09/2017,Total,1,1368
 , , , ,"[K0216000004] HIMGRN:B17I116531, PROJECT OFFICER ITDP RECEIPT FROM ESTATE OFFICE -licence fee",1,1368
 , , ,04/05/2018,Total,2,2144
 , , , ,"[G0216000001] HIMGRN:B18E108749, PROJECT OFFICER ITDP RECEIPT FROM ESTATE OFFICE -",1,776
 , , , ,"[G0216000002] HIMGRN:B18E108799, PROJECT OFFICER ITDP RECEIPT FROM ESTATE OFFICE -Licence fee for the month of January2018 to June2018",1,1368
