DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,12286
KNG09-218-GSSS KUNSAL,Total, , , ,17,12286
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,17,12286
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,16,11218
 , , ,29/04/2017,Total,2,1217
 , , , ,"[F0202000001] HIMGRN:B17D139692, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Fee Ad Fee SLC Fee from 9th to Plus Two Classes",1,330
 , , , ,"[F0202000007] HIMGRN:B17D163148, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Fee Ad Fee SLC Fee LFF from Ninth to Plus Two Classes",1,887
 , , ,31/05/2017,Total,1,535
 , , , ,"[G0202000011] HIMGRN:B17E115754, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Ad Fee Late Ad Fee and Tution Fee from Plus One and Plus Two Classes",1,535
 , , ,20/06/2017,Total,1,1515
 , , , ,"[H0202000004] HIMGRN:B17F105906, PRINCIPAL TUITION AND OTHER FEES -Tution Fee Ad Fee LFF SLC Fee from Nineth to Plus Two Classes",1,1515
 , , ,30/06/2017,Total,1,15
 , , , ,"[H0202000029] HIMGRN:B17F144399, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -SLC Fee from Nineth to Plus Two classes",1,15
 , , ,21/09/2017,Total,1,1540
 , , , ,"[K0202000003] HIMGRN:B17I117920, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Fee and SLC Fee from Ninth to Plus Two Classes",1,1540
 , , ,26/10/2017,Total,1,5
 , , , ,"[L0202000007] HIMGRN:B17J121048, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -SLC fee from Ninth and Tenth classes",1,5
 , , ,30/11/2017,Total,1,1550
 , , , ,"[M0202000011] HIMGRN:B17K127650, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution and SLC Fee from Ninth to Plus Two Classes",1,1550
 , , ,30/01/2018,Total,1,1540
 , , , ,"[C0202000009] HIMGRN:B18A136422, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Fee and SLC Fee from Nineth to Plus Two Classes",1,1540
 , , ,31/03/2018,Total,1,5
 , , , ,"[E0202000012] HIMGRN:B18C152371, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -SLC Fee from Nineth and Tenth Classes",1,5
 , , ,25/04/2018,Total,1,1540
 , , , ,"[F0202000002] HIMGRN:B18D143820, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Admission and SLC Fee fron Ninth to Plus Two Classes",1,1540
 , , ,27/04/2018,Total,1,1349
 , , , ,"[F0202000010] HIMGRN:B18D171783, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Tution Ad LFF and SLC Fee from Ninth to Plus Two Classes",1,1349
 , , ,24/05/2018,Total,1,355
 , , , ,"[G0202000017] HIMGRN:B18E126220, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Ad Tution LFF and SLC Fee from Nineth to Plus Two Classes",1,355
 , , ,31/05/2018,Total,1,27
 , , , ,"[G0202000036] HIMGRN:B18E149504, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Ad Fee and LFF from Nineth to Plus Two Classes",1,27
 , , ,21/06/2018,Total,1,5
 , , , ,"[H0202000007] HIMGRN:B18F119948, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -SLC Fee from Ninth and Tenth Classes",1,5
 , , ,20/08/2018,Total,1,20
 , , , ,"[J0202000004] HIMGRN:B18H115444, PRINCIPAL GSSS KUNSAL TUITION AND OTHER FEES -Readmission fee of Plus one class",1,20
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,1068
 , , ,21/06/2018,Total,1,1068
 , , , ,"[H0202000006] HIMGRN:B18F119911, PRINCIPAL GSSS KUNSAL RECOVERIES OF OVER PAYMENT -ROP in respect of Anita Katoch Lecturer from May 2010 to May 2015",1,1068
