DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,229,4292400
KLU00-009-DEPUTY DIRECTOR HORTICULTURE KULLU,Total, , , ,229,4292400
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,4,978
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,4,978
 , , ,25/04/2017,Total,1,70
 , , , ,"[F0070000074] HIMGRN:B17D165250, DY DIRECTOR HORTICULTURE RECEIPT FROM RIGHT TO INFORMATION ACT -RTI IPO 38F804158 5278 5281 5279 5280 38F 805431 805005",1,70
 , , ,19/07/2017,Total,1,75
 , , , ,"[I0070000052] HIMGRN:B17G131167, DY DIRECTOR HORTICULTURE RECEIPT FROM RIGHT TO INFORMATION ACT -RTI IPOs 804531,806156,763163,805779,805967,805968,806653,806",1,75
 , , ,24/01/2018,Total,1,130
 , , , ,"[C0070000091] HIMGRN:B18A137041, DY DIRECTOR HORTICULTURE RECEIPT FROM RIGHT TO INFORMATION ACT -R.R.T Fee",1,130
 , , ,03/03/2018,Total,1,703
 , , , ,"[E0070000004] HIMGRN:B18C101816, DY DIRECTOR HORT RECEIPT FROM RIGHT TO INFORMATION ACT -R.T.I Fee",1,703
 ,0401-CROP HUSBANDRY,Total, , ,225,4291422
 , ,0401-00-119-01-RECEIPTS FROM FRUIT CANNING UNITS,Total, ,3,2047
 , , ,27/06/2017,Total,1,119
 , , , ,"[H0401000044] HIMGRN:B17F138487, HEO HEC BARAHAR RECEIPTS FROM FRUIT CANNING UNITS -",1,119
 , , ,20/07/2017,Total,1,782
 , , , ,"[I0401000024] HIMGRN:B17G132665, HEO PPSC JAWANI ROPA RECEIPTS FROM FRUIT CANNING UNITS -",1,782
 , , ,24/11/2017,Total,1,1146
 , , , ,"[M0401000016] HIMGRN:B17K125641, HEO PATLIKUHAL RECEIPTS FROM FRUIT CANNING UNITS -Handling charges of pesticides and implements",1,1146
 , ,0401-00-119-02-RECEIPTS FROM BOTANICAL GARDENS,Total, ,4,320
 , , ,06/04/2017,Total,1,10
 , , , ,"[F0401000002] HIMGRN:B17D114081, KARAM CHAND S/O SH DHALE RAM RECEIPTS FROM BOTANICAL GARDENS -NURSERY LICENSE RENEWAL FEE",1,10
 , , ,26/10/2017,Total,1,100
