DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,62414
MDI06-207-GOVT DEGREE COLLEGE SANDHOL,Total, , , ,8,62414
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,27475
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,7,27475
 , , ,10/07/2017,Total,1,6825
 , , , ,"[I0202000001] HIMGRN:B17G102906, PRINCIPAL GDC SANDHOLE TUTION AND OTHER FEES -ADDMISSION FEE AND TUTION FEE",1,6825
 , , ,31/07/2017,Total,2,3800
 , , , ,"[I0202000005] HIMGRN:B17G125297, PRINCIPAL TUTION AND OTHER FEES -TUTION AND OTHER FEES",1,2825
 , , , ,"[I0202000007] HIMGRN:B17G142375, PRINCIPAL TUTION AND OTHER FEES -TUTION AND OTHER FEES",1,975
 , , ,30/11/2017,Total,1,7500
 , , , ,"[M0202000002] HIMGRN:B17K127589, PRINCIPAL GDC SANDHOLE TUTION AND OTHER FEES -TUTION FEES",1,7500
 , , ,08/12/2017,Total,1,300
 , , , ,"[N0202000001] HIMGRN:B17L107065, PRINCIPAAL GDC SANDHOLE TUTION AND OTHER FEES -TUTION FEES",1,300
 , , ,31/03/2018,Total,1,25
 , , , ,"[E0202000001] HIMGRN:B18C124903, RAMESH SHARMA TUTION AND OTHER FEES -",1,25
 , , ,07/07/2018,Total,1,5725
 , , , ,"[I0202000001] HIMGRN:B18G105930, RAMESH SHARMA DDO GDC SANDHOLE TUTION AND OTHER FEES -",1,5725
 , , ,31/07/2018,Total,1,2625
 , , , ,"[I0202000005] HIMGRN:B18G136979, SURINA S TUTION AND OTHER FEES -",1,2625
 , , ,31/08/2018,Total,1,675
 , , , ,"[J0202000006] HIMGRN:B18H128234, SURINA SHARMA TUTION AND OTHER FEES -",1,675
 ,8009-STATE PROVIDENT FUNDS,Total, , ,1,34939
 , ,8009-01-101-01-ADVANCES,Total, ,1,34939
 , , ,31/03/2018,Total,1,34939
 , , , ,"[E8009000001] HIMGRN:B18C130138, RAMESH SHARMA ADVANCES -Payment made to Sh. Joginder Singh Supdt. vide A/c No. HP0958044 (on A/c of IR arrear w.e.",1,34939
