DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,100,548305
SMR07-510-S.P.  NAHAN,Total, , , ,100,548305
 ,0041-TAXES ON VEHICLES,Total, , ,94,491305
 , ,0041-00-101-04-PENALTY,Total, ,94,491305
 , , ,20/04/2017,Total,2,6800
 , , , ,"[F0041000001] HIMGRN:B17D135762, SHO PS PACHHAD PENALTY -",1,4800
 , , , ,"[F0041000002] HIMGRN:B17D147187, SHO PS PACHHAD PENALTY -",1,2000
 , , ,29/04/2017,Total,5,15000
 , , , ,"[F0041000003] HIMGRN:B17D158531, SHO PACHHAD PENALTY -",1,1200
 , , , ,"[F0041000004] HIMGRN:B17D160391, SHO PACHHAD PENALTY -",1,2900
 , , , ,"[F0041000005] HIMGRN:B17D157368, SHO PS PACHHAD PENALTY -",1,5900
 , , , ,"[F0041000006] HIMGRN:b17d168012, SHO PACHHAD PENALTY -",1,1700
 , , , ,"[F0041000007] HIMGRN:B17D170650, SHO PACHHAD PENALTY -",1,3300
 , , ,09/05/2017,Total,4,7005
 , , , ,"[G0041000001] HIMGRN:B17E101935, SI/SHO PACHHAD PENALTY -",1,4600
 , , , ,"[G0041000002] HIMGRN:B17E107079, SHO PACHHAD PENALTY -",1,500
 , , , ,"[G0041000003] HIMGRN:B17E107116, SHO PACHHA PENALTY -",1,205
 , , , ,"[G0041000004] HIMGRN:B17E111216, SHO PACHHAD PENALTY -",1,1700
 , , ,22/05/2017,Total,3,4200
 , , , ,"[G0041000005] HIMGRN:B17E118687, SHO PACHHAD PENALTY -",1,1500
 , , , ,"[G0041000006] HIMGRN:B17E123134, SHO PACHHAD PENALTY -",1,2100
 , , , ,"[G0041000007] HIMGRN:B17E133700, SHO PS PACHHAD PENALTY -",1,600
 , , ,31/05/2017,Total,5,11200
 , , , ,"[G0041000008] HIMGRN:B17E135511, SHO PACHHAD PENALTY -",1,2800
 , , , ,"[G0041000009] HIMGRN:B17E142422, SHO PACHHAD PENALTY -",1,2900
 , , , ,"[G0041000010] HIMGRN:B17E145883, SI/SHO PS PACHHAD PENALTY -",1,2400
 , , , ,"[G0041000011] HIMGRN:B17E149550, SI/SHO PENALTY -",1,1100
 , , , ,"[G0041000012] HIMGRN:B17E152419, SI/SHO PENALTY -",1,2000
 , , ,20/06/2017,Total,2,2800
 , , , ,"[H0041000001] HIMGRN:B17F112450, SHO PS PACHHAD PENALTY -",1,1100
 , , , ,"[H0041000002] HIMGRN:B17F124104, SI/SHO PENALTY -",1,1700
 , , ,30/06/2017,Total,4,10000
 , , , ,"[H0041000003] HIMGRN:B17F133155, SHO PS PACHHAD PENALTY -",1,1500
 , , , ,"[H0041000004] HIMGRN:B17F135492, SHO PS PACHHAD PENALTY -",1,2700
 , , , ,"[H0041000005] HIMGRN:B17F139268, SHO PS PACHHAD PENALTY -",1,4300
 , , , ,"[H0041000006] HIMGRN:B17F136922, SHO PS PACHHAD PENALTY -",1,1500
 , , ,10/07/2017,Total,1,500
 , , , ,"[I0041000001] HIMGRN:B17G107109, SHO PS PACHHAD PENALTY -",1,500
 , , ,20/07/2017,Total,1,1100
 , , , ,"[I0041000002] HIMGRN:B17G124905, SI/SHO PACHHAD PENALTY -",1,1100
 , , ,31/07/2017,Total,5,10700
 , , , ,"[I0041000003] HIMGRN:B17G135355, SI/SHO PS PACHHAD PENALTY -",1,1800
 , , , ,"[I0041000004] HIMGRN:B17G137495, SI/SHO PS PACHHAD PENALTY -",1,100
 , , , ,"[I0041000005] HIMGRN:B17G144804, SI/SHO PENALTY -",1,500
 , , , ,"[I0041000006] HIMGRN:B17G148728, SI/SHO PENALTY -",1,3100
 , , , ,"[I0041000007] HIMGRN:B17G150672, SI/SHO PENALTY -",1,5200
 , , ,05/08/2017,Total,3,5600
 , , , ,"[J0041000001] HIMGRN:B17H102525, SI/SHO PENALTY -",1,1200
 , , , ,"[J0041000002] HIMGRN:B17H103770, SI/SHO PENALTY -",1,2500
 , , , ,"[J0041000003] HIMGRN:B17H107566, SI/SHO PENALTY -",1,1900
 , , ,21/08/2017,Total,3,26600
