DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,14,6705
MDI00-242-GSSS TANDU,Total, , , ,14,6705
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,09/03/2018,Total,1,10
 , , , ,"[E0070000026] HIMGRN:B18C110819, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,13,6695
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,13,6695
 , , ,19/04/2017,Total,1,740
 , , , ,"[F0202000014] HIMGRN:B17D145584, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -",1,740
 , , ,04/05/2017,Total,1,705
 , , , ,"[G0202000015] HIMGRN:B17E107376, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -",1,705
 , , ,18/05/2017,Total,1,200
 , , , ,"[G0202000096] HIMGRN:B17E129452, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -PRINCIPAL GSSS TANDOO",1,200
 , , ,23/05/2017,Total,1,20
 , , , ,"[G0202000206] HIMGRN:B17E137704, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -PRINCIPAL GSSS TANDOO",1,20
 , , ,17/08/2017,Total,1,675
 , , , ,"[J0202000037] HIMGRN:B17H120304, GUEST TUITION AND OTHER FEES -",1,675
 , , ,12/10/2017,Total,1,675
 , , , ,"[L0202000020] HIMGRN:B17J116534, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -",1,675
 , , ,18/01/2018,Total,1,675
 , , , ,"[C0202000084] HIMGRN:B18A126011, PRINCIPAL GSSS TANDOO TUITION AND OTHER FEES -",1,675
 , , ,21/04/2018,Total,1,1470
 , , , ,"[F0202000029] HIMGRN:B18D156898, PRINCIPAL TUITION AND OTHER FEES -",1,1470
 , , ,02/05/2018,Total,1,330
 , , , ,"[G0202000004] HIMGRN:B18E104564, PRINCIPAL TUITION AND OTHER FEES -",1,330
 , , ,08/05/2018,Total,1,120
 , , , ,"[G0202000016] HIMGRN:B18E112748, PRINCIPAL TUITION AND OTHER FEES -Admission fee of GHS Megal u/c GSSS Tandoo",1,120
 , , ,24/05/2018,Total,1,65
 , , , ,"[G0202000123] HIMGRN:B18E141963, PRINCIPAL TUITION AND OTHER FEES -",1,65
 , , ,28/05/2018,Total,1,20
 , , , ,"[G0202000262] HIMGRN:B18E147263, PRINCIPAL TUITION AND OTHER FEES -",1,20
 , , ,27/08/2018,Total,1,1000
 , , , ,"[J0202000122] HIMGRN:B18H133904, PRINCIPAL TUITION AND OTHER FEES -",1,1000
