DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,117858
SML15-202-GSSS  TIKKARI,Total, , , ,16,117858
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,16,117858
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,13,6758
 , , ,29/04/2017,Total,1,690
 , , , ,[F0202000013] PR. GSSS TIKKARI NEWAL TUTION AND OTHER FEES,1,690
 , , ,31/05/2017,Total,2,510
 , , , ,[G0202000012] PR. GSSS TIKKARI TUTION AND OTHER FEES,1,435
 , , , ,[G0202000029] PR. GSSS TIKKARI TUTION AND OTHER FEES,1,75
 , , ,30/06/2017,Total,1,65
 , , , ,[H0202000017] PR. GSSS TIKKARI NEWAL. TUTION AND OTHER FEES,1,65
 , , ,31/07/2017,Total,1,855
 , , , ,[I0202000024] PR. GSSS TIKKARI NEWAL TUTION AND OTHER FEES,1,855
 , , ,29/09/2017,Total,1,3
 , , , ,[K0202000006] PR. GSSS TIKKARI TUTION AND OTHER FEE,1,3
 , , ,31/10/2017,Total,1,1890
 , , , ,[L0202000015] PR. GSSS TIKKARI TUTION AND OTHER FEES,1,1890
 , , ,31/03/2018,Total,1,130
 , , , ,[E0202000018] PR. GSSS TIKKARI TUTION AND OTHER FEE,1,130
 , , ,27/04/2018,Total,1,1465
 , , , ,[F0202000025] PR. GSSS JHIKNIPUL TUTION AND OTHER FEE,1,1465
 , , ,29/05/2018,Total,1,280
 , , , ,[G0202000016] PR. GSSS TIKKARI TUTION AND OTHER FEES,1,280
 , , ,31/07/2018,Total,2,780
 , , , ,[I0202000004] PR G S S S TIKKRI TUITION AND OTHER FEE,1,60
 , , , ,"[I0202000026] HIMGRN:B18G149380, PR GSSS TIKKARI TUITION AND OTHER FEES -TUITION FEES AMOUNT 720",1,720
 , , ,31/08/2018,Total,1,90
 , , , ,"[J0202000017] HIMGRN:B18H137439, PR GSSS TIKKARI TUITION AND OTHER FEES -TUTION AND OTHER FEE TOTAL AMOUNT 90",1,90
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,600
 , , ,31/08/2017,Total,1,600
 , , , ,[J0202000009] PR. GSSS TIKKARI RECOVERY OF OVER PAMT.,1,600
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,2,110500
 , , ,30/06/2017,Total,2,110500
 , , , ,[H0202000002] PR. GSSS TIKKARI MISC. RECEIPT.,1,72000
 , , , ,[H0202000003] PR. GSSS TIKKARI MISC. RECEIPT,1,38500
