DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,46,240890
MDI15-213-PR GDC DHARAMPUR,Total, , , ,46,240890
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,21/12/2017,Total,1,10
 , , , ,"[N0070000002] HIMGRN:B17L118689, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,45,240880
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,44,214780
 , , ,21/04/2017,Total,1,100
 , , , ,"[F0202000002] HIMGRN:B17D128162, PRINCIPAL TUTION AND OTHER FEES -",1,100
 , , ,27/04/2017,Total,1,200
 , , , ,"[F0202000008] HIMGRN:B17D164469, PRINCIPAL TUTION AND OTHER FEES -",1,200
 , , ,22/06/2017,Total,1,1375
 , , , ,"[H0202000003] HIMGRN:B17F130278, PRINCIPAL TUTION AND OTHER FEES -",1,1375
 , , ,30/06/2017,Total,3,59800
 , , , ,"[H0202000005] HIMGRN:B17F134222, PRINCIPAL TUTION AND OTHER FEES -",1,13000
 , , , ,"[H0202000007] HIMGRN:B17F138967, PRINCIPAL TUTION AND OTHER FEES -",1,35275
 , , , ,"[H0202000010] HIMGRN:B17F145470, PRINCIPAL TUTION AND OTHER FEES -",1,11525
 , , ,10/07/2017,Total,3,7225
 , , , ,"[I0202000001] HIMGRN:B17G101648, PRINCIPAL TUTION AND OTHER FEES -",1,4900
 , , , ,"[I0202000002] HIMGRN:B17G105220, PRINCIPAL TUTION AND OTHER FEES -",1,1975
 , , , ,"[I0202000003] HIMGRN:B17G107369, PRINCIPAL TUTION AND OTHER FEES -",1,350
 , , ,20/07/2017,Total,2,2025
 , , , ,"[I0202000005] HIMGRN:B17G111064, PRINCIPAL TUTION AND OTHER FEES -",1,375
 , , , ,"[I0202000007] HIMGRN:B17G117913, PRINCIPAL TUTION AND OTHER FEES -",1,1650
 , , ,31/07/2017,Total,3,6375
 , , , ,"[I0202000008] HIMGRN:B17G121967, PRINCIPAL TUTION AND OTHER FEES -",1,1975
 , , , ,"[I0202000009] HIMGRN:B17G131274, PRINCIPAL TUTION AND OTHER FEES -",1,1250
 , , , ,"[I0202000010] HIMGRN:B17G140645, PRINCIPAL TUTION AND OTHER FEES -",1,3150
 , , ,24/08/2017,Total,1,535
 , , , ,"[J0202000001] HIMGRN:B17H114692, PRINCIPAL TUTION AND OTHER FEES -",1,535
 , , ,31/08/2017,Total,2,775
 , , , ,"[J0202000002] HIMGRN:B17H120212, PRINCIPAL TUTION AND OTHER FEES -",1,375
 , , , ,"[J0202000006] HIMGRN:B17H132809, PRINCIPAL TUTION AND OTHER FEES -",1,400
 , , ,21/09/2017,Total,1,400
 , , , ,"[K0202000006] HIMGRN:B17I114663, PRINCIPAL TUTION AND OTHER FEES -",1,400
 , , ,30/11/2017,Total,5,69875
 , , , ,"[M0202000003] HIMGRN:B17K121677, PRINCIPAL TUTION AND OTHER FEES -",1,1725
