DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,3,5420
CHM00-235-GHS KADED,Total, , , ,3,5420
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,3,5420
 , ,0202-01-101-03-REIMBURSEMENT ON A/C OF SARV SHIKSHA ABHIYAN.,Total, ,1,2700
 , , ,18/05/2017,Total,1,2700
 , , , ,"[G0202000049] HIMGRN:B17E122109, HEADNASTER GHS KADED REIMBURSEMENT ON A/C OF SARV SHIKSHA ABHIYAN -",1,2700
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,1,545
 , , ,07/09/2017,Total,1,545
 , , , ,"[K0202000004] HIMGRN:B17I108103, HEADMASTER GHS KADED TUITION AND OTHER FEES -",1,545
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,2175
 , , ,07/09/2017,Total,1,2175
 , , , ,"[K0202000005] HIMGRN:B17I108113, HEADMASTER GHS KADED RECOVERIES OF OVER PAYMENT -",1,2175
