DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,406
KNG12-219-HM GHS NADOLI,Total, , , ,5,406
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,5,406
 , ,0202-01-101-02-SECONDARY EDUCATION,Total, ,2,110
 , , ,29/04/2017,Total,1,59
 , , , ,"[F0202000009] HIMGRN:B17D159060, HM GHS NADHOLI SECONDARY EDUCATION -Fee, S.L.C and Other",1,59
 , , ,24/05/2018,Total,1,51
 , , , ,"[G0202000012] HIMGRN:B18E116965, HM GHS NADHOLI SECONDARY EDUCATION -Admission fees and others",1,51
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,296
 , , ,29/04/2017,Total,1,131
 , , , ,"[F0202000008] HIMGRN:B17D159051, HM GHS NADHOLI TUITION AND OTHER FEES -Fee, S.L.C And Other",1,131
 , , ,24/05/2018,Total,2,165
 , , , ,"[G0202000011] HIMGRN:B18E116957, HM GHS NADHOLI TUITION AND OTHER FEES -Admission fees and others",1,151
 , , , ,"[G0202000013] HIMGRN:B18E118141, HM GHS NADHOLI TUITION AND OTHER FEES -Admission fees and others",1,14
