DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,319635
KNG14-212-PRINCIPAL ITI BAROH,Total, , , ,7,319635
 ,0230-LABOUR & EMPLOYMENT,Total, , ,7,319635
 , ,0230-00-800-04-SALE PROCEED OF ITI PRODUCT TECHICAL EDUCATION,Total, ,1,20000
 , , ,24/10/2017,Total,1,20000
 , , , ,"[L0230000001] HIMGRN:b17j111350, ITI BAROH SALE PROCEED OF ITI PRODUCT TECHICAL EDUCATION -",1,20000
 , ,0230-00-800-06-€RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION,Total, ,2,8414
 , , ,28/02/2018,Total,1,1800
 , , , ,"[D0230000001] HIMGRN:B18B131750, PRINCIPAL GOVT ITI BAROH RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -Recovery of over payment of Medical Reimbursement",1,1800
 , , ,11/05/2018,Total,1,6614
 , , , ,"[G0230000001] HIMGRN:B18D175588, PRINCIPAL GOVT ITI BAROH RECOVERY OF OVER PAYMENT TECHNICAL EDUCATION -Overpayment of Medical Reimbursement - recovery thereo",1,6614
 , ,0230-00-800-08-OTHER MISC.RECEIPTS- TECHNICAL EDUCATION,Total, ,4,291221
 , , ,29/09/2017,Total,1,161200
 , , , ,"[K0230000001] HIMGRN:B17I128391, PRINCIPAL OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,161200
 , , ,30/11/2017,Total,2,10021
 , , , ,"[M0230000001] HIMGRN:B17K131486, PRINCIPAL GOVT ITI BAROH OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -Accidental Insurance of Sh. Kohli Ram and Sh. Ram Swaroop",1,160
 , , , ,"[M0230000002] HIMGRN:B17K130418, PRINCIPAL GOVT ITI BAROH OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,9861
 , , ,19/03/2018,Total,1,120000
 , , , ,"[E0230000001] HIMGRN:B18C117921, PRINCIPAL GOVT ITI BAROH OTHER MISC.RECEIPTS- TECHNICAL EDUCATION -",1,120000
