DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,200
CHM04-208-HM GHS DEOL,Total, , , ,4,200
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,95
 , ,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,Total, ,2,95
 , , ,31/03/2018,Total,1,35
 , , , ,"[E0070000002] HIMGRN:B18C134064, HEADMASTER FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -NEW ADMISSIONS",1,35
 , , ,24/04/2018,Total,1,60
 , , , ,"[F0070000001] HIMGRN:B18D143749, HM GHS DEOL FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -SLC FEE",1,60
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,2,105
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,2,105
 , , ,29/04/2017,Total,1,95
 , , , ,"[F0202000004] HIMGRN:B17D137394, HM GHS DEOL TUITION AND OTHER FEES -",1,95
 , , ,31/07/2017,Total,1,10
 , , , ,"[I0202000002] HIMGRN:B17G133308, HEADMASTER GHS DEOL TUITION AND OTHER FEES -SLC FEE",1,10
