DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,7631
MDI02-013-S.M.O JOGINDERNAGAR,Total, , , ,8,7631
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,75
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,75
 , , ,30/01/2018,Total,1,25
 , , , ,"[C0070000019] HIMGRN:B18A137500, SMO JNR RECEIPT FROM RIGHT TO INFORMATION ACT -",1,25
 , , ,25/04/2018,Total,1,50
 , , , ,"[F0070000010] HIMGRN:B18C159469, SMOJNR RECEIPT FROM RIGHT TO INFORMATION ACT -",1,50
 ,0210-MEDICAL & PUBLIC HEALTH,Total, , ,4,6656
 , ,0210-01-800-01-RECOVERY OF OVER PAYMENT- ALLOPATHY,Total, ,1,420
 , , ,29/05/2018,Total,1,420
 , , , ,"[G0210000002] HIMGRN:b18e136348, DHARMA DEVI RECOVERY OF OVER PAYMENT- ALLOPATHY -OVER MEDICAL REIMBURSEMENT RECOVERY",1,420
 , ,0210-01-800-06-SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY,Total, ,1,2500
 , , ,30/01/2018,Total,1,2500
 , , , ,"[C0210000004] HIMGRN:B18A137522, SMO JNR SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY -",1,2500
 , ,0210-02-800-01-RECCOVERY OF OVER PAYMENT- ALLOPATHY,Total, ,1,2236
 , , ,31/08/2018,Total,1,2236
 , , , ,"[J0210000005] HIMGRN:b18h138789, RAM LAL WALIA RECCOVERY OF OVER PAYMENT- ALLOPATHY -",1,2236
 , ,0210-04-800-03-Misc. Receipt,Total, ,1,1500
 , , ,21/06/2018,Total,1,1500
 , , , ,"[H0210000006] HIMGRN:b18f126805, SMO CH JNR MISC RECEIPT -",1,1500
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,2,900
 , ,8011-00-107-01-INSURANCE FUND,Total, ,2,270
 , , ,22/06/2017,Total,1,153
 , , , ,"[H8011000001] HIMGRN:B17E141350, SOM RAJ SAVING FUND INSURANCE FUND -OK",1,153
 , , ,07/07/2018,Total,1,117
 , , , ,"[I8011000001] HIMGRN:b18f142412, SOM RAJ DRIVER SAVING FUND INSURANCE FUND -",1,117
 , ,8011-00-107-02-SAVING FUND,Total, ,2,630
 , , ,22/06/2017,Total,1,357
 , , , ,"[H8011000001] HIMGRN:B17E141350, SOM RAJ SAVING FUND INSURANCE FUND -OK",1,357
 , , ,07/07/2018,Total,1,273
 , , , ,"[I8011000001] HIMGRN:b18f142412, SOM RAJ DRIVER SAVING FUND INSURANCE FUND -",1,273
