DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,32429
KNG13-200-PR GSSS DHEERA,Total, , , ,13,32429
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,3,40
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,3,40
 , , ,30/06/2017,Total,2,20
 , , , ,"[H0070000001] HIMGRN:B17F114450, PRINCIPAL GSSSDHEERA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 , , , ,"[H0070000005] HIMGRN:B17F137026, PRINCIPAL GSSSDHEERA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,10
 , , ,08/08/2017,Total,1,20
 , , , ,"[J0070000001] HIMGRN:B17H103761, PRINCIPAL GSSSDHEERA RECEIPT FROM RIGHT TO INFORMATION ACT -",1,20
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,32389
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,26418
 , , ,29/04/2017,Total,1,6593
 , , , ,"[F0202000008] HIMGRN:B17D172960, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,6593
 , , ,10/07/2017,Total,1,495
 , , , ,"[I0202000004] HIMGRN:B17G104795, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,495
 , , ,31/08/2017,Total,1,3615
 , , , ,"[J0202000011] HIMGRN:B17H133557, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,3615
 , , ,08/11/2017,Total,1,3605
 , , , ,"[M0202000001] HIMGRN:B17K100272, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,3605
 , , ,30/01/2018,Total,1,3605
 , , , ,"[C0202000012] HIMGRN:b18a133844, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -tutuin fees jan. 2018",1,3605
 , , ,11/05/2018,Total,1,6720
 , , , ,"[G0202000001] HIMGRN:B18E101261, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,6720
 , , ,31/05/2018,Total,1,1545
 , , , ,"[G0202000012] HIMGRN:B18E148684, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -",1,1545
 , , ,30/06/2018,Total,1,240
 , , , ,"[H0202000004] HIMGRN:B18F128078, PRINCIPAL GSSSDHEERA TUITION AND OTHER FEES -Audit objection",1,240
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,5971
 , , ,08/09/2017,Total,1,4030
 , , , ,"[K0202000002] HIMGRN:B17I102586, PRINCIPAL GSSSDHEERA RECOVERIES OF OVER PAYMENT -ROP Reg.Medical Reimbursement vide bill no 100050/22/11/16",1,4030
 , , ,16/03/2018,Total,1,1941
 , , , ,"[E0202000001] HIMGRN:B18B138454, PRINCIPAL GSSSDHEERA RECOVERIES OF OVER PAYMENT -Due to wrong pay fixation",1,1941
