DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,389411
KLU02-006-C.D.P.O. NITHER,Total, , , ,9,389411
 ,0049-INTEREST RECEIPTS,Total, , ,8,389111
 , ,0049-04-800-13-MISCELLANEOUS,Total, ,8,389111
 , , ,26/09/2017,Total,4,206851
 , , , ,"[K0049000001] HIMGRN:B17I117780, CDPO NITHER MISCELLANEOUS -",1,19505
 , , , ,"[K0049000002] HIMGRN:B17I117859, CDPO NITHER MISCELLANEOUS -Interest of PNB Nirmand Account No. 2716000100162891",1,90252
 , , , ,"[K0049000003] HIMGRN:B17I115436, CDPO NITHER MISCELLANEOUS -",1,5810
 , , , ,"[K0049000004] HIMGRN:B17I117803, CDPO NITHER MISCELLANEOUS -Interest of PNB Nirmand Account No 2716000100162891",1,91284
 , , ,26/03/2018,Total,1,45079
 , , , ,"[E0049000001] HIMGRN:B18C139101, CDPO NITHER MISCELLANEOUS -Intrest on Balance PNB Nirmand A/c no-2716000100162891",1,45079
 , , ,31/03/2018,Total,2,111948
 , , , ,"[E0049000003] HIMGRN:B18C139031, CDPO NITHER MISCELLANEOUS -Intrest on Balance on HGB Nither A/c no 88280100027921",1,40353
 , , , ,"[E0049000004] HIMGRN:B18C139064, CDPO NIYHER MISCELLANEOUS -",1,71595
 , , ,31/08/2018,Total,1,25233
 , , , ,"[J0049000001] HIMGRN:B18H124928, CHILD DEVELOPMENT PROJECT OFFICER MISCELLANEOUS -Intrest on A/c No 2716000100162891 PNB Nirmand",1,25233
 ,0250-OTHER SOCIAL SERVICES,Total, , ,1,300
 , ,0250-00-800-01-RECEIPTS ON A/C OF UNSPENT BALANCES,Total, ,1,300
 , , ,30/01/2018,Total,1,300
 , , , ,"[C0250000001] HIMGRN:B18A129790, CDPO NITHER RECEIPTS ON A/C OF UNSPENT BALANCES -Excess drawl Honorarium for the month of 07/2017",1,300
