DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,11,10370
SMR04-200-PR. GSSS KAMRAU,Total, , , ,11,10370
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,20
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,2,20
 , , ,29/09/2017,Total,1,10
 , , , ,"[K0070000002] HIMGRN:B17I128625, PRINCIPAL GSSS KAMRAU RECEIPT FROM RIGHT TO INFORMATION ACT -For RTI Supdt Sh Ravinder Singh",1,10
 , , ,27/04/2018,Total,1,10
 , , , ,"[F0070000002] HIMGRN:B18D157020, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -For RTI information in r/o Aakash Sharma Roorkee U.K",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,10030
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,10030
 , , ,31/05/2017,Total,1,3030
 , , , ,"[G0202000012] HIMGRN:B17E143889, PRINCIPAL TUITION AND OTHER FEES -Admision fees, Tution fees, Late fees, and SLC. fess.",1,3030
 , , ,20/07/2017,Total,1,20
 , , , ,"[I0202000004] HIMGRN:B17G116472, PRINCIPAL TUITION AND OTHER FEES -",1,20
 , , ,29/09/2017,Total,1,1510
 , , , ,"[K0202000004] HIMGRN:B17I128609, PRINCIPAL GSSS KAMRAU TUITION AND OTHER FEES -SLC+Tuition Fee",1,1510
 , , ,24/10/2017,Total,1,1355
 , , , ,"[L0202000002] HIMGRN:B17J120714, PRINCIPAL TUITION AND OTHER FEES -Tuition And SLC Fee 1350+5 =1355",1,1355
 , , ,05/02/2018,Total,1,1350
 , , , ,"[D0202000003] HIMGRN:B18B104612, PRINCIPAL TUITION AND OTHER FEES -Tuition f and slc fee",1,1350
 , , ,05/05/2018,Total,1,1485
 , , , ,"[G0202000001] HIMGRN:B18E103363, PRINCIPAL TUITION AND OTHER FEES -Tuition Fee 855+ late fee 170 + admission fee 460 total =1485",1,1485
 , , ,05/06/2018,Total,2,1280
 , , , ,"[H0202000002] HIMGRN:B18E152849, PRINCIPAL TUITION AND OTHER FEES -Addmission Fee 350 SLC fee 35 Total 385 9th and 10th class",1,385
 , , , ,"[H0202000003] HIMGRN:B18E152844, PRINCIPAL TUITION AND OTHER FEES -Tution Fee 865 SLC Fee 30 total 895 +1 and +2 class",1,895
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,1,320
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,1,320
 , , ,05/01/2018,Total,1,320
 , , , ,"[C0235000001] HIMGRN:b18a102896, PRINCIPAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -Employee Insurance in r/o Mam Chand PET, Kapi",1,320
