DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,65532
UNA00-006-C.D.P.O. UNA,Total, , , ,5,65532
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,120
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,120
 , , ,15/11/2017,Total,1,120
 , , , ,"[M0070000040] HIMGRN:B17K113060, CDPOUNA CDPO RECEIPT FROM RIGHT TO INFORMATION ACT -Fees collected through RTI",1,120
 ,0250-OTHER SOCIAL SERVICES,Total, , ,4,65412
 , ,0250-00-800-01-RECEIPTS ON A/C OF UNSPENT BALANCES,Total, ,4,65412
 , , ,22/05/2017,Total,1,19822
 , , , ,"[G0250000001] HIMGRN:B17E134127, CDPOUNA CDPO RECEIPTS ON A/C OF UNSPENT BALANCES -Interest earned in Axis Bank A/C No. 912010060166781",1,19822
 , , ,12/07/2017,Total,1,14297
 , , , ,"[I0250000001] HIMGRN:B17G117849, CDPOUNA CDPO RECEIPTS ON A/C OF UNSPENT BALANCES -Interest in pass book a/c no. 912010060166781",1,14297
 , , ,27/10/2017,Total,1,15454
 , , , ,"[L0250000001] HIMGRN:B17J130403, CDPOUNA CDPO RECEIPTS ON A/C OF UNSPENT BALANCES -INTEREST EARNED IN ACCOUNT NO. 912010060166781 AXIS BANK UNA UP",1,15454
 , , ,07/02/2018,Total,1,15839
 , , , ,"[D0250000001] HIMGRN:B18B108536, CDPOUNA CDPO RECEIPTS ON A/C OF UNSPENT BALANCES -Interest occurred in A/C No. 912010060166781 Axis Bank Una",1,15839
