DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,41852
KNG00-217-GSSS KHUNYARA,Total, , , ,5,41852
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,5,41852
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,30261
 , , ,22/06/2017,Total,1,11440
 , , , ,"[H0202000092] HIMGRN:B17F130244, PRINCIPAL GSSS KHANIARA KHAS TUITION AND OTHER FEES -",1,11440
 , , ,04/12/2017,Total,1,7780
 , , , ,"[N0202000004] HIMGRN:B17L103749, PRINCIPAL GSSS KHANIARA KHAS TUITION AND OTHER FEES -",1,7780
 , , ,29/05/2018,Total,1,11041
 , , , ,"[G0202000275] HIMGRN:B18E150122, PRINCIPAL GSSS KHANIARA KHAS TUITION AND OTHER FEES -",1,11041
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,11591
 , , ,22/06/2017,Total,1,9717
 , , , ,"[H0202000093] HIMGRN:B17F130257, PRINCIPAL GSSS KHANIARA KHAS RECOVERIES OF OVER PAYMENT -recovery of med reimbursement in r/o smt Misro devi peon",1,9717
 , , ,19/12/2017,Total,1,1874
 , , , ,"[N0202000074] HIMGRN:B17L121854, PRINCIPAL GSSS KHANIARA KHAS RECOVERIES OF OVER PAYMENT -R. O. P. of nisha neharia and pushaplata walia",1,1874
