DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,2683
SML11-201-PR GSSS KOTGARH,Total, , , ,9,2683
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,30/11/2017,Total,1,10
 , , , ,"[M0070000001] HIMGRN:B17K101409, PRINCIPAL RECEIPT FROM RIGHT TO INFORMATION ACT -FEE UNDER RTI ACT",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,2673
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,2195
 , , ,31/05/2017,Total,1,445
 , , , ,"[G0202000004] HIMGRN:B17E107607, PRINCIPAL TUITION AND OTHER FEES -Tuitiion fee Admission fee and slc",1,445
 , , ,31/08/2017,Total,1,380
 , , , ,"[J0202000002] HIMGRN:B17G151046, PRINCIPAL TUITION AND OTHER FEES -",1,380
 , , ,31/10/2017,Total,1,630
 , , , ,"[L0202000004] HIMGRN:B17J128443, PRINCIPAL TUITION AND OTHER FEES -",1,630
 , , ,31/03/2018,Total,1,40
 , , , ,"[E0202000011] HIMGRN:B18C116265, PRINCIPAL GSSS KOTGARH TUITION AND OTHER FEES -",1,40
 , , ,27/04/2018,Total,1,450
 , , , ,"[F0202000012] HIMGRN:B18D163103, PRINCIPAL GSSS KOTGARH TUITION AND OTHER FEES -",1,450
 , , ,29/05/2018,Total,1,20
 , , , ,"[G0202000020] HIMGRN:B18E132385, PRINCIPAL GSSS KOTGARH TUITION AND OTHER FEES -",1,20
 , , ,31/08/2018,Total,2,230
 , , , ,"[J0202000002] HIMGRN:B18H101393, GSSS KOTGARH TUITION AND OTHER FEES -Tution fees for IInd quarter",1,225
 , , , ,"[J0202000003] HIMGRN:B18H101433, GSSS KOTGARH TUITION AND OTHER FEES -SLC fee 10th",1,5
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,478
 , , ,30/01/2018,Total,1,478
 , , , ,"[C0202000001] HIMGRN:B17L136096, PRINCIPAL RECOVERIES OF OVER PAYMENT -Recovery of over payment of medical remburshment in o/r DD Sharma Retire",1,478
