DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,22850
SML05-200-GSSS KAWAR,Total, , , ,10,22850
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,22850
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,8,9990
 , , ,29/04/2017,Total,1,445
 , , , ,[F0202000001] PR GOVT SR SEC SCHOOL KEWAR SLC FEE,1,445
 , , ,31/05/2017,Total,2,4155
 , , , ,[G0202000001] PR GSSS KEWAR SLC FEE,1,3240
 , , , ,[G0202000002] PR GSSS KEWAR SLC FEE,1,915
 , , ,31/07/2017,Total,1,1170
 , , , ,[I0202000002] PR GSSS KEWAR SLC TUITION FEE,1,1170
 , , ,31/08/2017,Total,1,1445
 , , , ,[J0202000002] PR GSSS JISKOON TUITION FEE,1,1445
 , , ,30/11/2017,Total,1,2275
 , , , ,[M0202000002] PR GSSS KAWAR slc fee,1,2275
 , , ,27/04/2018,Total,2,425
 , , , ,[F0202000001] PR GSSS KEWAR slc fee,1,395
 , , , ,[F0202000003] PR GSSS KEWAR slc fee,1,30
 , , ,29/05/2018,Total,1,75
 , , , ,[G0202000003] PR GSSS KEWAR TUITION FEE,1,75
 , ,0202-01-102-02-RECEIPT ON A/C OF INSPECTION FEE FROM PRIVATE INSTITUTIONS.,Total, ,1,1745
 , , ,29/05/2018,Total,1,1745
 , , , ,[G0202000001] PR GSSS KEWAR slc admssion,1,1745
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,2,11115
 , , ,30/06/2017,Total,1,9465
 , , , ,"[H0202000002] HIMGRN:B17F128590, GOVT MIDDLE SCHOOL KEWAR RECOVERIES OF OVER PAYMENT -over payment of mdm",1,9465
 , , ,31/07/2017,Total,1,1650
 , , , ,[I0202000001] RAM CHANDER OVER PAYMENT OF HRA,1,1650
