DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,16,20855
MDI02-203-PR GSSS MAKRARI,Total, , , ,16,20855
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,16,20855
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,15,20345
 , , ,27/04/2017,Total,2,1655
 , , , ,"[F0202000008] HIMGRN:B17D134834, PRINCIPAL TUITION AND OTHER FEES -tution fee",1,1565
 , , , ,"[F0202000014] HIMGRN:B17D140995, HEADMASTER TUITION AND OTHER FEES -Admn. Fee",1,90
 , , ,29/04/2017,Total,1,3190
 , , , ,"[F0202000038] HIMGRN:B17D160408, PRINCIPAL TUITION AND OTHER FEES -Tution fee , Admn. fee",1,3190
 , , ,22/05/2017,Total,1,65
 , , , ,"[G0202000014] HIMGRN:B17E117413, PRINCIPAL TUITION AND OTHER FEES -TUTION AND ADMN.",1,65
 , , ,30/06/2017,Total,1,3060
 , , , ,"[H0202000032] HIMGRN:B17F137068, PRINCIPAL TUITION AND OTHER FEES -Tution Fee",1,3060
 , , ,09/08/2017,Total,1,120
 , , , ,"[J0202000002] HIMGRN:B17H101407, PRIENCIPAL TUITION AND OTHER FEES -",1,120
 , , ,24/11/2017,Total,1,3060
 , , , ,"[M0202000002] HIMGRN:B17K103580, PRINCIPAL GSSS MAKRERI TUITION AND OTHER FEES -Tution fee for the month of Oct. 2017 to December 2017",1,3060
 , , ,22/02/2018,Total,1,3060
 , , , ,"[D0202000009] HIMGRN:B18B112729, PRINCIPAL TUITION AND OTHER FEES -Tuition fess from January 2018 to March 2018",1,3060
 , , ,25/04/2018,Total,2,3560
 , , , ,"[F0202000015] HIMGRN:B18D139848, PRINCIPAL TUITION AND OTHER FEES -Tuition and Other fees",1,3125
 , , , ,"[F0202000028] HIMGRN:B18D153773, PRINCIPAL TUITION AND OTHER FEES -",1,435
 , , ,27/04/2018,Total,2,215
 , , , ,"[F0202000042] HIMGRN:B18D167103, PRINCIPAL TUITION AND OTHER FEES -Tuition and other fees",1,105
 , , , ,"[F0202000052] HIMGRN:B18D168886, HEADMASTER GHS TRAIMBLI TUITION AND OTHER FEES -Adm. Fees, SLC Fee,",1,110
 , , ,21/06/2018,Total,1,20
 , , , ,"[H0202000007] HIMGRN:b18f102302, PRINCIPAL TUITION AND OTHER FEES -TUTION AND OTHER FEES",1,20
 , , ,27/08/2018,Total,1,2295
 , , , ,"[J0202000007] HIMGRN:b18h114481, PRINCIPAL TUITION AND OTHER FEES -Tution and other fee.",1,2295
 , , ,31/08/2018,Total,1,45
 , , , ,"[J0202000019] HIMGRN:b18h135353, PRINCIPAL TUITION AND OTHER FEES -Tuition and other Fees",1,45
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,510
 , , ,22/01/2018,Total,1,510
 , , , ,"[C0202000022] HIMGRN:B18A120470, PRINCIPAL RECOVERIES OF OVER PAYMENT -Audit recovery for05/2017 in r/o Sh Yadvinder Kumar Supdt.",1,510
