DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,4,67876
KNR01-003-C.D.P.O. POOH,Total, , , ,4,67876
 ,0049-INTEREST RECEIPTS,Total, , ,1,35326
 , ,0049-04-110-01-INT.REALIZED ON INVESTMENT OF CASH BAL.,Total, ,1,35326
 , , ,30/01/2018,Total,1,35326
 , , , ,"[C0049000001] HIMGRN:B18A121477, CDPO POOH INTEREST REALIZED ON INVESTMENT OF CASH BALANCE -Interest on cash at Bank",1,35326
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,3,32550
 , ,0235-01-800-03-RECEIPTS FROM SCHEMES OF WELFARE DEPTT.,Total, ,3,32550
 , , ,30/06/2017,Total,2,31594
 , , , ,"[H0235000001] HIMGRN:B17F137079, CDPO POOH RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Excess drawn of Honorarium Bill. No. 100042 dated 03.10.2016",1,1260
 , , , ,"[H0235000002] HIMGRN:B17F137020, CDPO POOH RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Interest on saving bank account CDPO Pooh",1,30334
 , , ,29/09/2017,Total,1,956
 , , , ,"[K0235000001] HIMGRN:B17I116802, KRISHAN MANI RECEIPTS FROM SCHEMES OF WELFARE DEPTT -SNP (Refined Oil- 14 Ltr. Circle Pooh and Giabong) recovery",1,956
