DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,13,27996
UNA03-208-GSSS MANDLI,Total, , , ,13,27996
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,20
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,1,20
 , , ,21/11/2017,Total,1,20
 , , , ,"[M0070000002] HIMGRN:B17K115536, THE PRINCIPAL MISCELLANEOUS RECEIPTS -",1,20
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,12,27976
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,11,27553
 , , ,24/04/2017,Total,1,1800
 , , , ,"[F0202000003] HIMGRN:B17D128963, PRINCIPAL TUITION AND OTHER FEES -",1,1800
 , , ,29/04/2017,Total,1,2920
 , , , ,"[F0202000011] HIMGRN:B17D155272, PRINCIPAL GSSS MANDLI TUITION AND OTHER FEES -",1,2920
 , , ,08/05/2017,Total,1,1181
 , , , ,"[G0202000001] HIMGRN:B17D176763, THE PRINCIPAL TUITION AND OTHER FEES -",1,1181
 , , ,31/05/2017,Total,1,725
 , , , ,"[G0202000026] HIMGRN:B17E134454, THE PRINCIPAL GSSS MANDLI TUITION AND OTHER FEES -",1,725
 , , ,30/06/2017,Total,1,3835
 , , , ,"[H0202000008] HIMGRN:B17F134124, THE PRINCIPAL TUITION AND OTHER FEES -",1,3835
 , , ,25/10/2017,Total,1,3840
 , , , ,"[L0202000004] HIMGRN:B17J113202, THE PRINCIPAL TUITION AND OTHER FEES -",1,3840
 , , ,22/01/2018,Total,1,3796
 , , , ,"[C0202000005] HIMGRN:B18A113726, THE PRINCIPAL TUITION AND OTHER FEES -",1,3796
 , , ,25/04/2018,Total,1,3170
 , , , ,"[F0202000004] HIMGRN:B18D132094, THE PRINCIPAL TUITION AND OTHER FEES -",1,3170
 , , ,27/04/2018,Total,1,2381
 , , , ,"[F0202000018] HIMGRN:B18D155442, THE PRINCIPAL TUITION AND OTHER FEES -Adm Fee, Tution fee, LFF",1,2381
 , , ,07/06/2018,Total,1,430
 , , , ,"[H0202000011] HIMGRN:B18F107306, THE PRINCIPAL TUITION AND OTHER FEES -",1,430
 , , ,30/06/2018,Total,1,3475
 , , , ,"[H0202000025] HIMGRN:B18F136152, THE PRINCIPAL TUITION AND OTHER FEES -",1,3475
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,423
 , , ,17/02/2018,Total,1,423
 , , , ,"[D0202000003] HIMGRN:B18B114388, THE PRINCIPA RECOVERIES OF OVER PAYMENT -",1,423
