DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,27,28342
KNR03-202-GSSS RIBBA,Total, , , ,27,28342
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,27,28342
 , ,0202-01-101-04-MISCELLANEOUS RECEIPTS,Total, ,1,5
 , , ,31/07/2017,Total,1,5
 , , , ,"[I0202000009] HIMGRN:B17G126350, PRINCIPAL MISCELLANEOUS RECEIPTS -SLC old student class 8th (1991)",1,5
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,12,5570
 , , ,29/04/2017,Total,1,195
 , , , ,"[F0202000002] HIMGRN:B17D137474, PRINCIPAL TUITION AND OTHER FEES -Admission Fees Ninth And Tenth session 2017-18 39X5=195",1,195
 , , ,31/05/2017,Total,4,1370
 , , , ,"[G0202000005] HIMGRN:B17E124704, PRINCIPAL TUITION AND OTHER FEES -Tution fees 11th and 12th Rs 810",1,810
 , , , ,"[G0202000006] HIMGRN:B17E124707, PRINCIPAL TUITION AND OTHER FEES -Admission fees 11th and 12th Rs 35 x 10= 350",1,350
 , , , ,"[G0202000007] HIMGRN:B17E124709, PRINCIPAL TUITION AND OTHER FEES -SLC fee 9th and 10th Rs 30",1,30
 , , , ,"[G0202000008] HIMGRN:B17E124708, PRINCIPAL TUITION AND OTHER FEES -Late admission fee 11th and 12th 18x10=180",1,180
 , , ,31/07/2017,Total,2,875
 , , , ,"[I0202000005] HIMGRN:B17G126347, PRINCIPAL TUITION AND OTHER FEES -Tuition fee of +1 and +2 classes",1,810
 , , , ,"[I0202000006] HIMGRN:B17G126348, PRINCIPAL TUITION AND OTHER FEES -SLC fee of +1 and +2 classes",1,65
 , , ,21/09/2017,Total,1,5
 , , , ,"[K0202000002] HIMGRN:B17I110370, PRINCIPAL TUITION AND OTHER FEES -SLC fee of Budhi Bal 1972",1,5
 , , ,31/10/2017,Total,1,1620
 , , , ,"[L0202000004] HIMGRN:B17J132254, PRINCIPAL TUITION AND OTHER FEES -Tution fee of 11th and 12th Oct. 2017 to March 2018",1,1620
 , , ,24/04/2018,Total,1,85
 , , , ,"[F0202000003] HIMGRN:B18D152994, PRINCIPAL TUITION AND OTHER FEES -Admission fee of 9th class for 2018-19 (17 students)",1,85
 , , ,29/05/2018,Total,1,915
 , , , ,"[G0202000006] HIMGRN:B18E149864, PRINCIPAL TUITION AND OTHER FEES -Admission fee of 11th and 12th classes 180 Late admission fee140 Re admissio",1,915
 , , ,27/07/2018,Total,1,495
 , , , ,"[I0202000004] HIMGRN:B18G128933, PRINCIPAL TUITION AND OTHER FEES -Tution fee july to sept. 2018 11th=315 12th=180",1,495
 , , ,31/08/2018,Total,1,10
 , , , ,"[J0202000001] HIMGRN:B18H124754, PRINCIPAL TUITION AND OTHER FEES -SLC fee one student of 9th and one student of 10th class",1,10
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,16,22767
 , , ,29/04/2017,Total,1,1400
 , , , ,"[F0202000001] HIMGRN:B17D137434, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o April 2017 Suraj=350,Rakesh=350,Ashish=350,Rattan K",1,1400
 , , ,31/05/2017,Total,1,1400
 , , , ,"[G0202000004] HIMGRN:B17E124701, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent May 2017 suraj ashish rakesh ratna Rs 350 per head",1,1400
 , , ,21/06/2017,Total,1,1400
 , , , ,"[H0202000002] HIMGRN:B17F115737, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o June2017 Ashish, Suraj, Rakesh, Rattan Kumari 350 p",1,1400
 , , ,31/07/2017,Total,3,1516
 , , , ,"[I0202000004] HIMGRN:B17G126189, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o July 2017 Rakesh, Suraj, Rattana, Ashish",1,1400
 , , , ,"[I0202000007] HIMGRN:B17G126346, PRINCIPAL MISCELLANEOUS RECEIPTS -License fee for the m/o June 2017 of Smt. Sarita Devi Peon-cum-chowkidar",1,106
 , , , ,"[I0202000008] HIMGRN:B17G126349, PRICIPAL MISCELLANEOUS RECEIPTS -RTI Fee of Sh. Yashwant Singh S/O Late Sh. Jia Lal PET (retired)",1,10
 , , ,24/08/2017,Total,1,1400
 , , , ,"[J0202000003] HIMGRN:B17H119322, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o August 2017 Rakesh, Suraj, Ashish, Rattan Kumari",1,1400
 , , ,21/09/2017,Total,1,1400
 , , , ,"[K0202000001] HIMGRN:B17I105840, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o Aug. 2017 Rakesh, Suraj, Ashish, Rattan Kumari",1,1400
 , , ,31/10/2017,Total,1,1050
 , , , ,"[L0202000003] HIMGRN:B17J132203, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o Oct. 2017 Rakesh, Rattan Kumari and Ashish",1,1050
 , , ,30/11/2017,Total,1,1050
 , , , ,"[M0202000001] HIMGRN:B17K117084, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o Nov. 2017 Rakesh,Rattana,Ashish",1,1050
 , , ,06/01/2018,Total,1,1050
 , , , ,"[C0202000001] HIMGRN:B17L138320, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o Dec. 2017 Rakesh, Ashish and Rattan Kumari",1,1050
 , , ,24/04/2018,Total,1,3150
 , , , ,"[F0202000002] HIMGRN:B18D152817, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent Jan 2018 to March 2018 Rakesh,Ashish,Rattan Kumari",1,3150
 , , ,07/05/2018,Total,1,3751
 , , , ,"[G0202000001] HIMGRN:B18E105213, PRINCIPAL MISCELLANEOUS RECEIPTS -Recovery amount of missing library books in r/o GMS Rispa",1,3751
 , , ,29/05/2018,Total,1,1050
 , , , ,"[G0202000004] HIMGRN:B18E131476, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o April 2018 Rakesh, Rattan Kumari, Ashish",1,1050
 , , ,26/06/2018,Total,1,1050
 , , , ,"[H0202000004] HIMGRN:B18F116434, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o May 2018 Ashish,Rakesh,Rattan Kumari",1,1050
 , , ,27/07/2018,Total,1,1050
 , , , ,"[I0202000003] HIMGRN:B18G128946, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for the m/o June 2018 Ashish,Rakes,Rattan Kumari",1,1050
 , , ,31/08/2018,Total,1,1050
 , , , ,"[J0202000002] HIMGRN:B18H124714, PRINCIPAL MISCELLANEOUS RECEIPTS -Gurukul rent for August 2018 Pawan,Rakesh,Rattan Kumari",1,1050
