DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,7,23898
CHM03-211-PR GSSS BHANDAL,Total, , , ,7,23898
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,2215
 , ,0070-02-104-02-FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION,Total, ,1,2215
 , , ,31/07/2018,Total,1,2215
 , , , ,"[I0070000001] HIMGRN:B18G147425, PRINCIPAL GSSS BHANDAL FEES FINES FOREFEITURES BY STATE ELECTION COMMISSION -",1,2215
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,21683
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,4,16596
 , , ,30/11/2017,Total,1,9625
 , , , ,"[M0202000005] HIMGRN:B17K118044, PRI GSSS BHANDAL TUITION AND OTHER FEES -",1,9625
 , , ,31/03/2018,Total,1,2921
 , , , ,"[E0202000014] HIMGRN:B18C148759, PRI GSSS BHANDAL TUITION AND OTHER FEES -",1,2921
 , , ,28/04/2018,Total,1,3575
 , , , ,"[F0202000010] HIMGRN:B18D168987, PRI GSSS BHANDAL TUITION AND OTHER FEES -",1,3575
 , , ,31/05/2018,Total,1,475
 , , , ,"[G0202000014] HIMGRN:B18E148715, PRI GSSS BHANDAL TUITION AND OTHER FEES -",1,475
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,2887
 , , ,28/04/2018,Total,1,2887
 , , , ,"[F0202000011] HIMGRN:B18D169021, PRI GSSS BHANDAL MISCELLANEOUS RECEIPTS -",1,2887
 , ,0202-01-600-03-MISCELLANEOUS RECEIPTS,Total, ,1,2200
 , , ,28/04/2018,Total,1,2200
 , , , ,"[F0202000012] HIMGRN:B18D168997, PRI GSSS BHANDAL MISCELLANEOUS RECEIPTS -",1,2200
