DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,46,1107457
SML12-525-DEPUTY DIRECTOR AGRICULTURE,Total, , , ,46,1107457
 ,0401-CROP HUSBANDRY,Total, , ,22,65545
 , ,0401-00-108-01-RECEIPTS FROM THE SALE OF POTATO,Total, ,1,49000
 , , ,30/11/2017,Total,1,49000
 , , , ,"[M0401000001] HIMGRN:B17J141667, AGRICULTURE EXTENSION OFFICER PDS UMLADWAR RECEIPTS FROM THE SALE OF POTATO -24.5 Quantel Sale Potato Ration Seed at PDS Umladwar for Rs.2000/-",1,49000
 , ,0401-00-800-03-MISCELLANEOUS RECEIPTS,Total, ,21,16545
 , , ,29/04/2017,Total,3,6900
 , , , ,"[F0401000002] HIMGRN:B17D110724, AREA MANAGER HIMFED SHIMLA MISCELLANEOUS RECEIPTS -",1,2250
 , , , ,"[F0401000003] HIMGRN:B17D117530, AREA MANGER HIMFED SHIMLA (WHOLE SAIL) MISCELLANEOUS RECEIPTS -",1,2250
 , , , ,"[F0401000005] HIMGRN:B17D137212, AREA MANAGER HIMFED MISCELLANEOUS RECEIPTS -",1,2400
 , , ,31/07/2017,Total,2,635
 , , , ,"[I0401000007] HIMGRN:B17G119559, LOK SEWA AGRO SERVICE ROHRU MISCELLANEOUS RECEIPTS -",1,585
 , , , ,[I0401000018] SHIVA AGRO ROHRU LIC FEE,1,50
 , , ,31/08/2017,Total,1,50
 , , , ,"[J0401000003] HIMGRN:B17H122425, SHIVA AGRO CHAMICALS ROHRU MISCELLANEOUS RECEIPTS -",1,50
 , , ,29/09/2017,Total,5,4410
 , , , ,"[K0401000001] HIMGRN:B17I102519, SEC KARCHHARI CMP SOCIETY MISCELLANEOUS RECEIPTS -",1,525
 , , , ,"[K0401000002] HIMGRN:B17I102475, SEC KARCHHARI CMP SOCIETY MISCELLANEOUS RECEIPTS -",1,585
