DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,65,878156
SML12-215-PR GD COLLEGE ROHRU (SEEMA),Total, , , ,65,878156
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,64,877916
 , ,0202-01-103-01-TUTION AND OTHER FEES,Total, ,62,869790
 , , ,29/04/2017,Total,1,300
 , , , ,"[F0202000002] HIMGRN:B17D112159, PRINCIPAL TUTION AND OTHER FEES -",1,300
 , , ,30/06/2017,Total,1,9475
 , , , ,"[H0202000017] HIMGRN:B17F128693, PRINCIPAL TUTION AND OTHER FEES -",1,9475
 , , ,31/07/2017,Total,10,290825
 , , , ,"[I0202000003] HIMGRN:B17G103976, PRINCIPAL TUTION AND OTHER FEES -",1,205350
 , , , ,"[I0202000004] HIMGRN:B17G106357, PRINCIPAL TUTION AND OTHER FEES -",1,41425
 , , , ,"[I0202000007] HIMGRN:B17G112308, PRINCIPAL TUTION AND OTHER FEES -",1,1325
 , , , ,"[I0202000013] HIMGRN:B17G118091, PRINCIPAL TUTION AND OTHER FEES -",1,5675
 , , , ,"[I0202000017] HIMGRN:B17G122591, PRINCIPAL TUTION AND OTHER FEES -",1,150
 , , , ,"[I0202000018] HIMGRN:B17G122722, PRINCIPAL TUTION AND OTHER FEES -",1,12450
 , , , ,"[I0202000023] HIMGRN:B17G130216, PRINCIPAL TUTION AND OTHER FEES -",1,11100
 , , , ,"[I0202000029] HIMGRN:B17G144988, PRINCIPAL TUTION AND OTHER FEES -",1,10575
 , , , ,"[I0202000030] HIMGRN:B17G148731, PRINCIPAL TUTION AND OTHER FEES -",1,625
 , , , ,"[I0202000031] HIMGRN:B17G150706, PRINCIPAL TUTION AND OTHER FEES -",1,2150
 , , ,31/08/2017,Total,5,11550
 , , , ,"[J0202000018] HIMGRN:B17H108674, PRINCIPAL TUTION AND OTHER FEES -",1,8900
 , , , ,"[J0202000019] HIMGRN:B17H109074, PRINCIPAL TUTION AND OTHER FEES -Hostel Admission",1,450
 , , , ,"[J0202000052] HIMGRN:B17H124061, PRINCIPAL TUTION AND OTHER FEES -",1,300
 , , , ,"[J0202000053] HIMGRN:B17H124084, PRINCIPAL TUTION AND OTHER FEES -",1,400
 , , , ,"[J0202000054] HIMGRN:B17H124114, PRINCIPAL TUTION AND OTHER FEES -",1,1500
 , , ,29/09/2017,Total,4,5300
 , , , ,"[K0202000003] HIMGRN:B17I102033, PRINCIPAL TUTION AND OTHER FEES -",1,3375
 , , , ,"[K0202000007] HIMGRN:B17I102498, PRINCIPAL TUTION AND OTHER FEES -",1,25
 , , , ,"[K0202000010] HIMGRN:B17I114173, PRINCIPAL TUTION AND OTHER FEES -",1,1100
 , , , ,"[K0202000013] HIMGRN:B17I125938, PRINCIPAL TUTION AND OTHER FEES -",1,800
 , , ,31/10/2017,Total,2,1800
 , , , ,"[L0202000006] HIMGRN:B17J115372, PRINCIPAL TUTION AND OTHER FEES -",1,300
 , , , ,"[L0202000019] HIMGRN:B17J139112, PRINCIPAL TUTION AND OTHER FEES -",1,1500
 , , ,30/11/2017,Total,4,210700
 , , , ,"[M0202000010] HIMGRN:B17K117215, PRINCIPAL TUTION AND OTHER FEES -",1,95800
 , , , ,"[M0202000012] HIMGRN:B17K123433, PRINCIPAL TUTION AND OTHER FEES -",1,66600
 , , , ,"[M0202000016] HIMGRN:B17K128116, PRINCIPAL TUTION AND OTHER FEES -",1,21000
 , , , ,"[M0202000020] HIMGRN:b17k130595, PRINCIPAL TUTION AND OTHER FEES -",1,27300
 , , ,30/12/2017,Total,3,7100
 , , , ,"[N0202000002] HIMGRN:B17L102457, PRINCIPAL TUTION AND OTHER FEES -",1,2000
 , , , ,"[N0202000009] HIMGRN:B17L113238, PRINCIPAL TUTION AND OTHER FEES -",1,4300
 , , , ,"[N0202000018] HIMGRN:B17L137312, PRINCIPAL TUTION AND OTHER FEES -",1,800
 , , ,30/01/2018,Total,1,100
 , , , ,"[C0202000002] HIMGRN:B18A102783, PRINCIPAL TUTION AND OTHER FEES -",1,100
 , , ,28/02/2018,Total,3,15775
 , , , ,"[D0202000024] HIMGRN:B18B124758, PRINCIPAL TUTION AND OTHER FEES -",1,8150
 , , , ,"[D0202000030] HIMGRN:B18B133093, PRINCIPAL TUTION AND OTHER FEES -",1,925
 , , , ,"[D0202000031] HIMGRN:B18B132996, PRINCIPAL TUTION AND OTHER FEES -",1,6700
 , , ,31/03/2018,Total,8,8085
 , , , ,"[E0202000001] HIMGRN:B18B138598, PRINCIPAL TUTION AND OTHER FEES -",1,1500
 , , , ,"[E0202000002] HIMGRN:B18B138616, PRINCIPAL TUTION AND OTHER FEES -",1,85
 , , , ,"[E0202000006] HIMGRN:B18C106385, PRINCIPAL TUTION AND OTHER FEES -",1,600
 , , , ,"[E0202000014] HIMGRN:B18C113987, PRINCIPAL TUTION AND OTHER FEES -",1,1800
 , , , ,"[E0202000025] HIMGRN:B18C121686, PRINCIPAL TUTION AND OTHER FEES -",1,1000
 , , , ,"[E0202000028] HIMGRN:B18C127893, PRINCIPAL TUTION AND OTHER FEES -",1,800
 , , , ,"[E0202000032] HIMGRN:B18C134335, PRINCIPAL TUTION AND OTHER FEES -",1,1300
 , , , ,"[E0202000037] HIMGRN:B18C139244, PRINCIPAL TUTION AND OTHER FEES -",1,1000
 , , ,30/06/2018,Total,6,142800
 , , , ,"[H0202000006] HIMGRN:B18F111074, PRINCIPAL TUTION AND OTHER FEES -",1,200
 , , , ,"[H0202000021] HIMGRN:B18F128970, PRINCIPAL TUTION AND OTHER FEES -",1,7225
 , , , ,"[H0202000023] HIMGRN:b18f130954, PRINCIPAL TUTION AND OTHER FEES -",1,17075
 , , , ,"[H0202000024] HIMGRN:B18F132872, PRINCIPAL TUTION AND OTHER FEES -",1,24350
 , , , ,"[H0202000027] HIMGRN:B18F135644, PRINCIPAL TUTION AND OTHER FEES -",1,64175
 , , , ,"[H0202000034] HIMGRN:b18f138488, PRINCIPAL TUTION AND OTHER FEES -",1,29775
 , , ,31/07/2018,Total,12,143160
 , , , ,"[I0202000002] HIMGRN:b18f145917, PRINCIPAL TUTION AND OTHER FEES -",1,48025
 , , , ,"[I0202000004] HIMGRN:b18g102400, PRINCIPAL TUTION AND OTHER FEES -",1,1100
 , , , ,"[I0202000013] HIMGRN:b18g113604, PRINCIPAL TUTION AND OTHER FEES -",1,100
 , , , ,"[I0202000016] HIMGRN:B18G109143, PRINCIPAL TUTION AND OTHER FEES -",1,5640
 , , , ,"[I0202000017] HIMGRN:B18G104905, PRINCIPAL TUTION AND OTHER FEES -",1,63000
 , , , ,"[I0202000019] HIMGRN:B18G117588, PRINCIPAL TUTION AND OTHER FEES -",1,25
 , , , ,"[I0202000026] HIMGRN:B18G114497, PRINCIPAL TUTION AND OTHER FEES -",1,2080
 , , , ,"[I0202000028] HIMGRN:B18G124129, PRINCIPAL TUTION AND OTHER FEES -",1,3155
 , , , ,"[I0202000029] HIMGRN:B18G124193, PRINCIPAL TUTION AND OTHER FEES -",1,13950
 , , , ,"[I0202000037] HIMGRN:B18G134730, PRINCIPAL TUTION AND OTHER FEES -",1,710
 , , , ,"[I0202000038] HIMGRN:B18G134813, PRINCIPAL TUTION AND OTHER FEES -",1,70
 , , , ,"[I0202000043] HIMGRN:B18G136325, PRINCIPAL TUTION AND OTHER FEES -",1,5305
 , , ,31/08/2018,Total,9,22820
 , , , ,"[J0202000009] HIMGRN:B18G146053, PRINCIPAL TUTION AND OTHER FEES -",1,4045
 , , , ,"[J0202000019] HIMGRN:B18H109235, PRINCIPAL TUTION AND OTHER FEES -",1,350
 , , , ,"[J0202000020] HIMGRN:B18H107348, PRINCIPAL TUTION AND OTHER FEES -",1,5655
