DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,108635
KNR00-526-DISTT PROGRAMME OFFICER KALPA,Total, , , ,5,108635
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,5,108635
 , ,0235-01-800-03-RECEIPTS FROM SCHEMES OF WELFARE DEPTT.,Total, ,5,108635
 , , ,08/05/2017,Total,1,52096
 , , , ,"[G0235000001] HIMGRN:B17E112203, DPO ICDS KINNAUR RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Bank Interest on HP State Co-operative Bank Ltd, Reckong Peo",1,52096
 , , ,09/05/2017,Total,1,19398
 , , , ,"[G0235000002] HIMGRN:B17E116922, DPO ICDS KINNAUR AT RECKONG PEO RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Bank Interest on HP state Co-operative Bank Ltd. A/c No. 257",1,19398
 , , ,03/06/2017,Total,1,11600
 , , , ,"[H0235000001] HIMGRN:B17F101567, DPO ICDS KINNAUR AT RECKONG PEO RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Amount received from auctioned unserviceable item on dated 2",1,11600
 , , ,15/01/2018,Total,1,13712
 , , , ,"[C0235000016] HIMGRN:B18A121362, DPO ICDS KINNAUR RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Bank Interest on PNB A/c No 2904000108253893 on dated 05-06-",1,13712
 , , ,27/08/2018,Total,1,11829
 , , , ,"[J0235000002] HIMGRN:B18H131996, DPO KINNAUR RECEIPTS FROM SCHEMES OF WELFARE DEPTT -Interest earned against bank account no.2904000108253893",1,11829
