DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,6779
HMR02-225-HM GHS PALAH BRAHMANA,Total, , , ,9,6779
 ,0075-MISCELLANEOUS GENERAL SERVICES,Total, , ,2,250
 , ,0075-00-800-02-SALE OF OLD STORES & MATERIAL,Total, ,2,250
 , , ,19/08/2017,Total,2,250
 , , , ,"[J0075000001] HIMGRN:B17H109664, HM PLAH BRAHMNA SALE OF OLD STORES AND MATERIAL -",1,160
 , , , ,"[J0075000002] HIMGRN:B17H109668, HM GHS PLAH BRAHMNA SALE OF OLD STORES AND MATERIAL -",1,90
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,7,6529
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,3,275
 , , ,20/06/2017,Total,1,85
 , , , ,"[H0202000009] HIMGRN:B17F124827, HEADMASTER GHS PLAH BRAHMNA TUITION AND OTHER FEES -",1,85
 , , ,22/09/2017,Total,1,5
 , , , ,"[K0202000007] HIMGRN:B17I111808, HM GHS PLAH BRAHMNA TUITION AND OTHER FEES -",1,5
 , , ,10/01/2018,Total,1,5
 , , , ,"[C0202000009] HIMGRN:B18A100571, HM GHS PLAH BRAHMNA TUITION AND OTHER FEES -SLC Fee.",1,5
 , , ,21/06/2018,Total,1,180
 , , , ,"[H0202000009] HIMGRN:B18F107846, SURINDER VASHISTHA HEADMASTER TUITION AND OTHER FEES -Add. Fee / SLC Fee etc.",1,180
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,2318
 , , ,19/08/2017,Total,1,2318
 , , , ,"[J0202000005] HIMGRN:B17H109655, HEADMASTER GHS PLAH BRAHMNA MISCELLANEOUS RECEIPTS -Recovered Rs 2318 (rupees Two Thousand Three Hundred Eighteen only) on accou",1,2318
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,3,3936
 , , ,20/06/2017,Total,1,63
 , , , ,"[H0202000008] HIMGRN:B17F124844, HEADMASTER GHS PLAH BRAHMNA RECOVERIES OF OVER PAYMENT -Recovered from Smt. Anjana Devi TGT NM on account of over payment of rev",1,63
 , , ,10/01/2018,Total,1,581
 , , , ,"[C0202000008] HIMGRN:B18A100510, HM GHS PLAH BRAAHMNA RECOVERIES OF OVER PAYMENT -Recovery overpayment of MR Bill no. 100011 dt 24.05.2017 in r/o Sh. Suri",1,581
 , , ,31/08/2018,Total,1,3292
 , , , ,"[J0202000012] HIMGRN:B18H123760, HEADMASTER GHS PLAH BRAHMNA RECOVERIES OF OVER PAYMENT -Non-admissible MR in respect of Sh. Surinder vashistha, Headmaster",1,3292
