DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,22,83971
MDI02-211-GSSS (GIRLS) JOGINDERNAGAR,Total, , , ,22,83971
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,50
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,50
 , , ,28/03/2018,Total,1,50
 , , , ,"[E0070000010] HIMGRN:B18C135500, PRINCIPAL GGSSSJNR RECEIPT FROM RIGHT TO INFORMATION ACT -RTI application of Rs. 50.00",1,50
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,21,83921
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,16,8985
 , , ,27/04/2017,Total,1,3230
 , , , ,"[F0202000024] HIMGRN:B17D150628, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -ADD, FEE 9TH TO 12TH CLASS",1,3230
 , , ,08/05/2017,Total,1,415
 , , , ,"[G0202000004] HIMGRN:B17E105665, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -",1,415
 , , ,31/05/2017,Total,1,245
 , , , ,"[G0202000027] HIMGRN:B17E144727, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -",1,245
 , , ,07/06/2017,Total,1,55
 , , , ,"[H0202000002] HIMGRN:B17E152576, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -add fee 40 late fee 10 of 11 and 12 SLC of 9th Rs 5",1,55
 , , ,22/06/2017,Total,1,10
 , , , ,"[H0202000010] HIMGRN:B17F112183, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -SLC FEE OF 9TH",1,10
 , , ,20/07/2017,Total,1,400
 , , , ,"[I0202000004] HIMGRN:B17G117159, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -SLC fee of 9th to 12th students",1,400
 , , ,31/07/2017,Total,1,20
 , , , ,"[I0202000015] HIMGRN:B17G150315, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -SLC FEE AND ADD FEE OF STUDENTS",1,20
 , , ,24/08/2017,Total,2,30
 , , , ,"[J0202000013] HIMGRN:B17H113492, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -ADD FEE 10 , SLC FEE 10",1,20
 , , , ,"[J0202000014] HIMGRN:B17H114014, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -LATE FEE RS 10",1,10
 , , ,22/02/2018,Total,1,15
 , , , ,"[D0202000012] HIMGRN:B18B119640, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -SLC FEE OF 9TH TO 12TH CLASSES",1,15
 , , ,19/03/2018,Total,1,10
 , , , ,"[E0202000006] HIMGRN:B18C109337, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -SLC FEE OF RS. OF CLASSES 9TH TO 10TH CLASSES",1,10
 , , ,25/04/2018,Total,1,2440
 , , , ,"[F0202000017] HIMGRN:B18D137837, PRINCIPAL GGSSSJNR TUITION AND OTHER FEES -Add. fee - Late fee of 11th , 12th -April-18 Rs. 2440.00",1,2440
 , , ,27/04/2018,Total,1,795
