DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,9,12046
UNA00-232-GSSS BASOLI,Total, , , ,9,12046
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,2,1665
 , ,0070-60-800-05-MISCELLANEOUS RECEIPTS,Total, ,2,1665
 , , ,07/05/2018,Total,1,565
 , , , ,"[G0070000025] HIMGRN:B18E112686, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,565
 , , ,20/07/2018,Total,1,1100
 , , , ,"[I0070000058] HIMGRN:b18g132319, PRINCIPAL MISCELLANEOUS RECEIPTS -",1,1100
 ,0075-MISCELLANEOUS GENERAL SERVICES,Total, , ,1,1787
 , ,0075-00-800-02-SALE OF OLD STORES & MATERIAL,Total, ,1,1787
 , , ,27/04/2018,Total,1,1787
 , , , ,"[F0075000002] HIMGRN:B18D173149, PRINCIPAL SALE OF OLD STORES AND MATERIAL -",1,1787
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,8594
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,8594
 , , ,27/04/2017,Total,1,3474
 , , , ,"[F0202000046] HIMGRN:B17D169066, PRINCIPAL TUITION AND OTHER FEES -",1,3474
 , , ,11/05/2017,Total,1,205
 , , , ,"[G0202000060] HIMGRN:B17E118713, PRINCIPAL TUITION AND OTHER FEES -",1,205
 , , ,20/07/2017,Total,1,1665
 , , , ,"[I0202000049] HIMGRN:B17G132999, PRINCIPAL TUITION AND OTHER FEES -",1,1665
 , , ,29/08/2017,Total,1,30
 , , , ,"[J0202000051] HIMGRN:B17H136630, PRINCIPAL TUITION AND OTHER FEES -",1,30
 , , ,17/10/2017,Total,1,1635
 , , , ,"[L0202000015] HIMGRN:B17J121614, PRINCIPAL TUITION AND OTHER FEES -",1,1635
 , , ,20/01/2018,Total,1,1585
 , , , ,"[C0202000033] HIMGRN:B18A129411, PRINCIPAL TUITION AND OTHER FEES -",1,1585
