DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,12,3592
MDI11-217-PRINCIPAL GSSS SARAUNJH,Total, , , ,12,3592
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,10
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,10
 , , ,24/05/2018,Total,1,10
 , , , ,"[G0070000002] HIMGRN:B18E112377, PRINCIPAL GSSS SARAUNJH RECEIPT FROM RIGHT TO INFORMATION ACT -Applicaation of RTI Act. 2005",1,10
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,9,3540
 , ,0202-01-101-03-REIMBURSEMENT ON A/C OF SARV SHIKSHA ABHIYAN.,Total, ,1,660
 , , ,29/09/2017,Total,1,660
 , , , ,"[K0202000008] HIMGRN:B17I112556, PRINCIPAL REIMBURSEMENT ON A/C OF SARV SHIKSHA ABHIYAN -Recovery against Medical Reimbursement Bill no 10003 d",1,660
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,2480
 , , ,30/12/2017,Total,1,225
 , , , ,"[N0202000007] HIMGRN:B17L133620, PRINCIPAL TUITION AND OTHER FEES -",1,225
 , , ,24/05/2018,Total,1,1195
 , , , ,"[G0202000001] HIMGRN:B18E112378, SMT ARTI SHARMA TUITION AND OTHER FEES -11th fee Rs 710 Readmission Fee Rs 10 12th Fee 375",1,1195
 , , ,31/05/2018,Total,2,220
 , , , ,"[G0202000017] HIMGRN:B18E148503, PRINCIPAL GSSS SARAUNJH TUITION AND OTHER FEES -Adm Fee 9th class (12 students) Rs 60/-",1,60
 , , , ,"[G0202000018] HIMGRN:B18E148562, PRINCIPAL GSSS SARAUNJH TUITION AND OTHER FEES -11th and 12th Adm tuition late Adm Fee Rs 160",1,160
 , , ,21/06/2018,Total,1,20
 , , , ,"[H0202000004] HIMGRN:B18F106410, SMT ARTI SHARMA PRINCIPAL TUITION AND OTHER FEES -Class 10th Adm. Fee Rs 10 Late adm fee Rs 10",1,20
 , , ,30/06/2018,Total,1,10
 , , , ,"[H0202000012] HIMGRN:B18F137624, SMT ARTI SHARMA PRINCIPAL TUITION AND OTHER FEES -SLC FEE OF TWO CANDIDATE Rs 10/- receipt no 173,174",1,10
 , , ,27/08/2018,Total,1,810
 , , , ,"[J0202000007] HIMGRN:B18H113126, SMT ARTI SHARMA PRINCIPAL TUITION AND OTHER FEES -Tuition Fee of 11th and 12 class Rs. 810/-",1,810
 , ,0202-01-102-03-MISCELLANEOUS RECEIPTS,Total, ,1,400
 , , ,29/09/2017,Total,1,400
 , , , ,"[K0202000009] HIMGRN:B17I125243, PRINCIPAL MISCELLANEOUS RECEIPTS -Drawn four hundred (400/-) excess against August 2017 salary Bill 08-2202-02",1,400
 ,8011-INSURANCE AND PENSION FUNDS,Total, , ,2,42
 , ,8011-00-107-02-SAVING FUND,Total, ,2,42
 , , ,31/05/2018,Total,2,42
 , , , ,"[G8011000004] HIMGRN:B18E138008, PRINCIPAL GSSS SARAUNJH SAVING FUND -Saving fund Rs 21 on account of Sh Vijay Bhardwaj PGT IP",1,21
 , , , ,"[G8011000005] HIMGRN:B18E138073, PRINCIPAL GSSS SARAUNJH SAVING FUND -Saving Fund Rs 21 in r/o Smt. Bindiya Thakur PGT English",1,21
