DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,5,24420
SML09-007-M O INCHARGE JUBBAL,Total, , , ,5,24420
 ,0210-MEDICAL & PUBLIC HEALTH,Total, , ,3,23700
 , ,0210-01-800-01-RECOVERY OF OVER PAYMENT- ALLOPATHY,Total, ,1,2000
 , , ,31/03/2018,Total,1,2000
 , , , ,"[E0210000001] HIMGRN:B18C152778, SENIOR MEDICAL OFFICER INCHARGE RECOVERY OF OVER PAYMENT- ALLOPATHY -Sale of cooked diet tender form for the year 2018-19",1,2000
 , ,0210-01-800-06-SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY,Total, ,2,21700
 , , ,31/05/2017,Total,1,6700
 , , , ,"[G0210000001] HIMGRN:B17E115291, SMO JUBBAL SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY -ARTICAL OF DEAD STOCK",1,6700
 , , ,30/06/2018,Total,1,15000
 , , , ,"[H0210000001] HIMGRN:B18F130412, SMO I/C C H JUBBAL SALE PROCEEDS OF DEAD STOKS ETC-ALLOPATY -Sale of X-Ray Plant 100 MA",1,15000
 ,0235-SOCIAL SECURITY & WELFARE,Total, , ,2,720
 , ,0235-60-105-02-INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT. EMPLOYEES.,Total, ,2,720
 , , ,31/05/2017,Total,1,160
 , , , ,"[G0235000001] HIMGRN:B17E138337, SMO C H JUBBAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -SUNITA DEVI S/N. C H JUBBAL , SAVITA RANI S/N",1,160
 , , ,30/12/2017,Total,1,560
 , , , ,"[N0235000002] HIMGRN:B17L112159, SMO JUBBAL INDEX PERSONAL INSURANCE ACCIDENT SCHEME FOR GOVT EMP -",1,560
