DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,10,19948
SMR05-204-PRI GSSS PANAR,Total, , , ,10,19948
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,10,19948
 , ,0202-01-101-04-MISCELLANEOUS RECEIPTS,Total, ,1,78
 , , ,20/06/2017,Total,1,78
 , , , ,"[H0202000007] HIMGRN:B17F123727, PRINCIPAL MISCELLANEOUS RECEIPTS -Deposits of Auction value",1,78
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,10158
 , , ,22/05/2017,Total,1,2000
 , , , ,"[G0202000006] HIMGRN:B17E130380, PRINCIPAL TUITION AND OTHER FEES -",1,2000
 , , ,20/07/2017,Total,1,1068
 , , , ,"[I0202000002] HIMGRN:B17G122103, PRINCIPAL TUITION AND OTHER FEES -Tuiton Admn, Re- admn Late fee fine etc",1,1068
 , , ,22/09/2017,Total,1,1550
 , , , ,"[K0202000001] HIMGRN:B17I102652, PRINCIPAL TUITION AND OTHER FEES -TUITON AND SLC",1,1550
 , , ,21/11/2017,Total,1,1530
 , , , ,"[M0202000002] HIMGRN:B17K112273, PRINCIPAL TUITION AND OTHER FEES -",1,1530
 , , ,30/01/2018,Total,1,1540
 , , , ,"[C0202000006] HIMGRN:B18A139205, PRINCIPAL TUITION AND OTHER FEES -SLC and Tuition Fee",1,1540
 , , ,21/06/2018,Total,1,2470
 , , , ,"[H0202000002] HIMGRN:B18F119092, PRINCIPAL TUITION AND OTHER FEES -",1,2470
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,3,9712
 , , ,22/09/2017,Total,1,5238
 , , , ,"[K0202000003] HIMGRN:B17I122158, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,5238
 , , ,21/11/2017,Total,1,4424
 , , , ,"[M0202000001] HIMGRN:B17K110048, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,4424
 , , ,21/12/2017,Total,1,50
 , , , ,"[N0202000002] HIMGRN:B17L114441, PRINCIPAL RECOVERIES OF OVER PAYMENT -",1,50
