DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,8,15427
SML15-215-PR GSSS KEDI,Total, , , ,8,15427
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,8,15427
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,7,11320
 , , ,29/04/2017,Total,1,2100
 , , , ,[F0202000005] PR. GSSS KEDI TUTION AND OTHER FEE,1,2100
 , , ,31/05/2017,Total,2,1300
 , , , ,[G0202000004] PR. GSSS KEDI TUTION AND OTHER FEES,1,1280
 , , , ,[G0202000026] PR. GSSS KEDI. TUTION AND OTHER FEES,1,20
 , , ,30/11/2017,Total,1,2820
 , , , ,[M0202000001] PR. GSSS KEDI TUTION AND OTHER FEES,1,2820
 , , ,31/03/2018,Total,1,370
 , , , ,[E0202000021] PRINCIPAL GSSS KEDI ADDM FEE,1,370
 , , ,27/04/2018,Total,2,4600
 , , , ,[F0202000005] PR. GSSS KEDI TUTION AND OTHER FEES,1,2280
 , , , ,[F0202000028] PR. GSSS KEDI. TUTION AND OTHER FEE,1,2320
 , , ,29/05/2018,Total,1,130
 , , , ,[G0202000021] PR. GSSS KEDI TUTION AND OTHER FEES,1,130
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,1,4107
 , , ,29/05/2018,Total,1,4107
 , , , ,[G0202000014] PR. GSSS KEDI RCVRY OF OVER PAYMENT,1,4107
