DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,17,57458
SMR02-216-GSSS KOLAR,Total, , , ,17,57458
 ,0070-OTHER ADMINISTRATIVE SERVICES,Total, , ,1,20
 , ,0070-60-118-01-RECEIPT FROM RIGHT TO INFORMATION ACT,Total, ,1,20
 , , ,21/11/2017,Total,1,20
 , , , ,"[M0070000011] HIMGRN:B17K112403, PRINCIPAL GSSS KOLAR RECEIPT FROM RIGHT TO INFORMATION ACT -PAYMENT OF RTI ACT",1,20
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,16,57438
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,30485
 , , ,22/05/2017,Total,1,7355
 , , , ,"[G0202000011] HIMGRN:B17E109853, PRINCIPAL TUITION AND OTHER FEES -Tution Fee/SLC/Re Admission etc.",1,7355
 , , ,31/05/2017,Total,1,1380
 , , , ,"[G0202000028] HIMGRN:B17E145763, PRINCIPALGSSSKOLAR TUITION AND OTHER FEES -",1,1380
 , , ,31/08/2017,Total,1,4810
 , , , ,"[J0202000032] HIMGRN:B17H130734, PRINCIPAL GSSS KOLAR TUITION AND OTHER FEES -TUITION AND OTHER FEES",1,4810
 , , ,30/10/2017,Total,1,4905
 , , , ,"[L0202000015] HIMGRN:B17J132549, PRINCIPAL TUITION AND OTHER FEES -TUITION FEES AND OTHER FEES",1,4905
 , , ,28/02/2018,Total,1,5580
 , , , ,"[D0202000009] HIMGRN:B18B107659, PRINCIPAL TUITION AND OTHER FEES -TUTION FEES AND OTHER",1,5580
 , , ,30/06/2018,Total,1,6455
 , , , ,"[H0202000039] HIMGRN:B18F143872, PRINCIPAL TUITION AND OTHER FEES -TUTION FEES AND OTHER FEES",1,6455
 , ,0202-01-600-01-RECOVERIES OF OVER PAYMENT,Total, ,10,26953
 , , ,20/06/2017,Total,1,1427
 , , , ,"[H0202000017] HIMGRN:B17F124835, PRINCIPAL GSSSKOLAR RECOVERIES OF OVER PAYMENT -over payment MRC",1,1427
 , , ,31/08/2017,Total,2,7106
 , , , ,"[J0202000033] HIMGRN:B17H137757, PRINCIPAL RECOVERIES OF OVER PAYMENT -RMSA INTEREST AMOUNT REFUND TO GOVT ACCOUNT",1,6106
 , , , ,"[J0202000034] HIMGRN:B17H137735, PRINCIPAL RECOVERIES OF OVER PAYMENT -RECOVERY OF HRA IN R/O SH JASPAL SINGH LECT",1,1000
 , , ,08/09/2017,Total,1,11575
 , , , ,"[K0202000002] HIMGRN:B17I101028, PRINCIPAL RECOVERIES OF OVER PAYMENT -Recovery of over payment of HRA in R/O Smt Sunita Dhiman H Sc Tr pointed",1,11575
 , , ,21/11/2017,Total,1,234
 , , , ,"[M0202000009] HIMGRN:B17K116405, PRINCIPAL GSSS KOLAR RECOVERIES OF OVER PAYMENT -MR Recy. in R/O Smt. Rekha Bhatnager, PGT",1,234
 , , ,31/03/2018,Total,3,3437
 , , , ,"[E0202000015] HIMGRN:B18C128195, PRINCIPAL RECOVERIES OF OVER PAYMENT -RECOVERY OF OVER PAYMENT-MRC",1,1438
 , , , ,"[E0202000016] HIMGRN:B18C128179, PRINCIPAL RECOVERIES OF OVER PAYMENT -RECOVERY OF OVER PAYMENT-MRC",1,608
 , , , ,"[E0202000017] HIMGRN:B18C128131, PRINCIPAL RECOVERIES OF OVER PAYMENT -Recy of Over Payment-RMSA Interest Amount Refund to Govt Account",1,1391
 , , ,22/05/2018,Total,1,1420
 , , , ,"[G0202000013] HIMGRN:B18E112111, PRINCIPAL RECOVERIES OF OVER PAYMENT -MR RECY IN R/O Chinta Mani, Suptt.",1,1420
 , , ,30/06/2018,Total,1,1754
 , , , ,"[H0202000040] HIMGRN:B18F143912, PRINCIPAL RECOVERIES OF OVER PAYMENT -Recovery of over payment in ro sh Mohinder singh DM",1,1754
