DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
Grand Total, , , , ,6,6795
MDI07-211-PRINCIPAL GSSS NARAINGARH,Total, , , ,6,6795
 ,"0202-EDUCATION SPORTS,ARTS & CULTURE",Total, , ,6,6795
 , ,0202-01-102-01-TUITION AND OTHER FEES,Total, ,6,6795
 , , ,29/04/2017,Total,1,1855
 , , , ,"[F0202000008] HIMGRN:B17D171957, PRINCIPAL GSSS NARAINGARH TUITION AND OTHER FEES -SLC FEE, TUITION FEE, RE ADD FEE, LATE FEE ETC 9TH TO 12TH",1,1855
 , , ,20/07/2017,Total,1,1295
 , , , ,"[I0202000002] HIMGRN:B17G114782, PRINCIPAL GSSS NARAINGARH TUITION AND OTHER FEES -ADD, RE ADD TUITION FEE, LATE FEE ECT 9TH TO 12TH",1,1295
 , , ,24/10/2017,Total,1,1190
 , , , ,"[L0202000002] HIMGRN:B17J119107, PRINCIPAL GSSS NARAINGARH TUITION AND OTHER FEES -TUITION AND RE ADD FEE 9TH TO 12TH",1,1190
 , , ,27/04/2018,Total,1,1435
 , , , ,"[F0202000007] HIMGRN:B18D165586, PRINCIPAL GSSS NARAINGARH TUITION AND OTHER FEES -TUITION FEE, ADD FEE LATE FEE 9TH TO 12TH",1,1435
 , , ,30/06/2018,Total,1,200
 , , , ,"[H0202000006] HIMGRN:B18F135440, PRINCIPAL GSSS NARAINGARH TUITION AND OTHER FEES -Add, Fee Re, Add SLC",1,200
 , , ,24/07/2018,Total,1,820
 , , , ,"[I0202000001] HIMGRN:B18G128165, PRINCIPAL TUITION AND OTHER FEES -Tuition fees and Re-admission +1Class and+2Class.",1,820
